X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa	PDT-M-0101B-10kPa	PDT-M-0101C-3kPa	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Agua	Comment	J Ar corrigido	Alpha	rho_g	dP_F/dz PDT-M-0101-40kPa	dP_F/dz dP_dz_total_PDT-M-0101-40kPa	dP_F/dz dP_dz_gravitacional	dP_F/dz PDT-M-0101C-3kPa	dP_F/dz dP_dz_total_PDT-M-0101C-3kPa
888.800000	7.789146	7.820590	0.372052	0.161793	0.651383	-269.659284	2765.430237	-290.982411	9.132921	20.427152	30.192754	28.748526	30.977992	29.220303	30.298355	-2.905835	1.481444	0.841628	186348.638056	-0.191688	0.002835	0.503068	0.532105	2.043521	-0.124393	-0.124392	0.000000	1.558670	0.469530	0.199930	nan	0.438189	0.405725	1.572245	-158.623108	156.751306	0.000000	-171.166124	83.815898
889.000000	7.789199	7.820444	0.365522	0.161893	0.647991	-221.381181	2765.401666	-245.270768	9.130533	20.444013	30.188057	28.745068	30.986680	29.211052	30.302545	-2.905621	1.482101	0.842150	187616.297318	-0.192974	0.002752	0.523230	0.531844	2.042885	-0.124393	-0.124388	0.000000	1.559405	0.471556	0.200024	nan	0.440080	0.418922	1.564714	-130.224224	156.751306	0.000000	-144.276922	83.815898
889.200000	7.789226	7.820133	0.361014	0.160946	0.641498	-178.833614	2765.574361	-210.788721	9.128034	20.431923	30.186253	28.743820	30.993449	29.208178	30.305950	-2.905473	1.482906	0.843357	188844.168292	-0.191355	0.002841	0.586761	0.532258	2.041641	-0.124389	-0.124381	0.000000	1.558878	0.473483	0.199957	nan	0.441878	0.431619	1.559512	-105.196244	156.751306	0.000000	-123.993365	83.815898
889.400000	7.789345	7.819732	0.358755	0.160167	0.640756	-156.766509	2765.949237	-183.768095	9.125637	20.420953	30.190297	28.744095	30.989215	29.214210	30.305517	-2.905519	1.483609	0.844188	189735.040507	-0.189436	0.003209	0.615086	0.533072	2.040301	-0.124382	-0.124376	0.000000	1.558400	0.474966	0.199895	nan	0.443262	0.440780	1.556944	-92.215594	156.751306	0.000000	-108.098879	83.815898
889.600000	7.789086	7.819488	0.358136	0.160459	0.640179	-162.427226	2766.334335	-162.641078	9.123502	20.450748	30.197313	28.746870	30.977169	29.223252	30.304709	-2.905513	1.482959	0.843830	190612.557324	-0.187307	0.003377	0.618594	0.533324	2.040550	-0.124383	-0.124376	0.000000	1.559699	0.475371	0.200062	nan	0.443640	0.449761	1.556297	-95.545427	156.751306	0.000000	-95.671222	83.815898
889.800000	7.788580	7.819336	0.357385	0.161196	0.633369	-179.928449	2766.659517	-146.466176	9.121550	20.535369	30.201534	28.749860	30.963542	29.228290	30.306227	-2.905515	1.482223	0.842883	191415.959432	-0.185584	0.003167	0.647911	0.533134	2.041659	-0.124387	-0.124383	0.000000	1.563384	0.475430	0.200535	nan	0.443695	0.457948	1.555506	-105.840264	156.751306	0.000000	-86.156574	83.815898
890.000000	7.788376	7.818908	0.357493	0.161262	0.631488	-194.411757	2766.884730	-134.355938	9.119623	20.607489	30.202385	28.751030	30.950853	29.228192	30.307048	-2.905536	1.482861	0.842207	192190.984725	-0.187375	0.002920	0.643326	0.533253	2.041508	-0.124388	-0.124385	0.000000	1.566519	0.475454	0.200937	nan	0.443717	0.465814	1.555695	-114.359857	156.751306	0.000000	-79.032905	83.815898
890.200000	7.788450	7.818548	0.359017	0.161119	0.630729	-211.404178	2767.103596	-125.003864	9.117527	20.624369	30.202674	28.750584	30.942998	29.227306	30.305087	-2.905569	1.483737	0.842227	192792.336574	-0.191272	0.003014	0.612572	0.534140	2.040859	-0.124388	-0.124379	0.000000	1.567252	0.475680	0.201031	nan	0.443928	0.471894	1.557482	-124.355399	156.751306	0.000000	-73.531685	83.815898
890.400000	7.788424	7.818506	0.358302	0.161632	0.626637	-225.214891	2767.347259	-117.935407	9.115339	20.618105	30.205236	28.748981	30.936811	29.229128	30.302138	-2.905850	1.484355	0.842805	193279.080520	-0.192965	0.003455	0.607722	0.535517	2.040524	-0.124390	-0.124377	0.000000	1.566980	0.477147	0.200996	nan	0.445297	0.476803	1.556694	-132.479348	156.751306	0.000000	-69.373769	83.815898
890.600000	7.788080	7.818357	0.354442	0.161880	0.629551	-221.529521	2767.609057	-113.388689	9.113373	20.613650	30.210966	28.749024	30.923983	29.231710	30.296200	-2.906226	1.484488	0.842718	193808.871487	-0.191814	0.003717	0.594631	0.536494	2.040458	-0.124391	-0.124382	0.000000	1.566786	0.479352	0.200971	nan	0.447355	0.482131	1.552335	-130.311483	156.751306	0.000000	-66.699229	83.815898
890.800000	7.787513	7.818130	0.353003	0.161606	0.633349	-211.197333	2767.973008	-110.494980	9.111606	20.629686	30.216490	28.751893	30.908848	29.233526	30.288381	-2.906204	1.483561	0.841752	194258.698633	-0.190523	0.003586	0.560993	0.536470	2.040774	-0.124392	-0.124390	0.000000	1.567483	0.479800	0.201060	nan	0.447773	0.486643	1.550762	-124.233725	156.751306	0.000000	-64.997047	83.815898
891.000000	7.787021	7.818221	0.357693	0.161741	0.630609	-225.584970	2768.313274	-108.157093	9.109615	20.664164	30.215468	28.754799	30.902373	29.234387	30.286611	-2.905986	1.482852	0.841373	194688.919393	-0.190713	0.003444	0.599795	0.535346	2.041474	-0.124394	-0.124392	0.000000	1.568979	0.477130	0.201252	nan	0.445282	0.490949	1.556173	-132.697041	156.751306	0.000000	-63.621819	83.815898
891.200000	7.786932	7.818594	0.365590	0.162275	0.630766	-267.899984	2768.484969	-106.913932	9.107370	20.679878	30.206069	28.754669	30.905566	29.232241	30.291296	-2.905931	1.482709	0.841701	195047.266388	-0.191178	0.003455	0.684960	0.533548	2.042267	-0.124393	-0.124390	0.000000	1.569661	0.472802	0.201340	nan	0.441242	0.494529	1.565211	-157.588226	156.751306	0.000000	-62.890548	83.815898
891.400000	7.787157	7.818718	0.371178	0.162680	0.633500	-308.646774	2768.471031	-107.149275	9.105366	20.671668	30.196872	28.751857	30.906397	29.227248	30.299008	-2.905913	1.482723	0.841834	195326.019245	-0.189759	0.003426	0.678414	0.531928	2.042227	-0.124394	-0.124388	0.000000	1.569305	0.469457	0.201294	nan	0.438121	0.497308	1.571614	-181.556926	156.751306	0.000000	-63.028985	83.815898
891.600000	7.787247	7.818414	0.371875	0.162656	0.633980	-326.455364	2768.518408	-108.140037	9.103478	20.666330	30.195943	28.750584	30.897068	29.222928	30.305530	-2.905784	1.483079	0.841776	195627.471692	-0.187748	0.003345	0.637619	0.531102	2.041592	-0.124398	-0.124389	0.000000	1.569073	0.468461	0.201264	nan	0.437191	0.500310	1.572462	-192.032567	156.751306	0.000000	-63.611786	83.815898
891.800000	7.787070	7.818162	0.371364	0.162114	0.640345	-323.461751	2768.789308	-109.002670	9.101323	20.668532	30.198629	28.752242	30.884154	29.220846	30.305172	-2.905790	1.483106	0.841807	195894.301014	-0.187678	0.003349	0.646399	0.531026	2.041511	-0.124399	-0.124389	0.000000	1.569169	0.468533	0.201277	nan	0.437258	0.502963	1.571943	-190.271618	156.751306	0.000000	-64.119218	83.815898
892.000000	7.786842	7.818076	0.374601	0.161342	0.648324	-321.254073	2768.962879	-108.791707	9.099272	20.667396	30.199201	28.753539	30.875228	29.219181	30.301031	-2.905946	1.482672	0.842150	196126.458760	-0.188019	0.003401	0.652048	0.531472	2.041752	-0.124401	-0.124386	0.000000	1.569119	0.467801	0.201270	nan	0.436575	0.505269	1.575701	-188.972984	156.751306	0.000000	-63.995122	83.815898
892.200000	7.786844	7.818075	0.382253	0.161187	0.649841	-341.333405	2768.875879	-106.995874	9.097505	20.661947	30.198235	28.752501	30.871793	29.215170	30.301528	-2.905863	1.482533	0.842399	196305.481140	-0.188387	0.003391	0.595285	0.532028	2.041820	-0.124404	-0.124387	0.000000	1.568883	0.465694	0.201240	nan	0.434609	0.507045	1.584494	-200.784356	156.751306	0.000000	-62.938749	83.815898
892.400000	7.787056	7.818161	0.390413	0.161424	0.655509	-375.941745	2768.752130	-103.976392	9.095550	20.657040	30.195766	28.751592	30.868805	29.210078	30.309122	-2.905689	1.482676	0.842333	196422.699859	-0.190426	0.003320	0.484395	0.532011	2.041765	-0.124403	-0.124386	0.000000	1.568670	0.462946	0.201213	nan	0.432044	0.508207	1.593867	-221.142203	156.751306	0.000000	-61.162584	83.815898
892.600000	7.787190	7.818112	0.394106	0.161250	0.663481	-394.284295	2768.740732	-100.563234	9.093380	20.656247	30.195013	28.751438	30.862965	29.209865	30.315312	-2.905681	1.482375	0.842250	196501.479078	-0.193098	0.003260	0.449264	0.531531	2.041599	-0.124395	-0.124381	0.000000	1.568636	0.461291	0.201208	nan	0.430500	0.508987	1.598133	-231.931938	156.751306	0.000000	-59.154844	83.815898
892.800000	7.787068	7.817984	0.393675	0.161225	0.668377	-382.995846	2768.708976	-97.051329	9.091310	20.663288	30.198125	28.750068	30.861172	29.215439	30.312234	-2.905778	1.482400	0.842042	196513.817656	-0.194537	0.003253	0.549418	0.531314	2.041451	-0.124387	-0.124381	0.000000	1.568941	0.461238	0.201247	nan	0.430450	0.509109	1.597648	-225.291674	156.751306	0.000000	-57.089017	83.815898
893.000000	7.786617	7.817893	0.395175	0.161728	0.678595	-363.886431	2768.645428	-92.673863	9.089099	20.677873	30.201932	28.748242	30.861731	29.222298	30.303187	-2.905823	1.482906	0.841812	196554.133021	-0.194777	0.003225	0.663394	0.531591	2.041843	-0.124385	-0.124388	0.000000	1.569574	0.460982	0.201329	nan	0.430211	0.509509	1.599365	-214.050842	156.751306	0.000000	-54.514037	83.815898
893.200000	7.785931	7.817660	0.402151	0.161956	0.688175	-367.021595	2768.820457	-86.935052	9.086733	20.688562	30.205360	28.748097	30.855043	29.226818	30.294762	-2.905850	1.482506	0.841621	196669.231435	-0.194686	0.003175	0.691420	0.532044	2.042726	-0.124385	-0.124394	0.000000	1.570037	0.459056	0.201388	nan	0.428414	0.510648	1.607401	-215.895056	156.751306	0.000000	-51.138266	83.815898
893.400000	7.785603	7.817353	0.410471	0.161971	0.691276	-392.933807	2769.138730	-80.925152	9.084756	20.685586	30.208583	28.749249	30.845369	29.227298	30.291074	-2.905992	1.482773	0.841795	196729.997805	-0.193821	0.003218	0.640678	0.532242	2.042823	-0.124384	-0.124398	0.000000	1.569908	0.456485	0.201371	nan	0.426015	0.511249	1.616994	-231.137534	156.751306	0.000000	-47.603031	83.815898
893.600000	7.785735	7.817097	0.415022	0.162471	0.697642	-411.027629	2769.340751	-76.211821	9.083124	20.677400	30.210252	28.750035	30.845777	29.223403	30.292605	-2.906058	1.484247	0.842068	196721.439217	-0.192641	0.003183	0.592835	0.532136	2.042091	-0.124386	-0.124398	0.000000	1.569553	0.454912	0.201326	nan	0.424547	0.511165	1.622211	-241.780958	156.751306	0.000000	-44.830483	83.815898
893.800000	7.785654	7.817050	0.416041	0.162619	0.705585	-402.942754	2769.406207	-72.960954	9.081407	20.672683	30.209045	28.750976	30.856406	29.220836	30.295035	-2.905967	1.484219	0.841849	196734.548366	-0.192698	0.003056	0.570500	0.532012	2.041746	-0.124388	-0.124395	0.000000	1.569349	0.454490	0.201300	nan	0.424153	0.511295	1.623323	-237.025149	156.751306	0.000000	-42.918208	83.815898
894.000000	7.785323	7.817348	0.417110	0.162400	0.708825	-384.282067	2769.388783	-70.169830	9.079496	20.672094	30.205640	28.751261	30.864675	29.225512	30.293529	-2.905918	1.483226	0.841527	196781.450597	-0.193381	0.002969	0.540328	0.532020	2.042029	-0.124386	-0.124395	0.000000	1.569323	0.454181	0.201296	nan	0.423864	0.511759	1.624504	-226.048275	156.751306	0.000000	-41.276371	83.815898
894.200000	7.785049	7.817662	0.420926	0.162804	0.715350	-375.027007	2769.393306	-67.242873	9.077334	20.667048	30.201892	28.750384	30.869377	29.232081	30.288616	-2.905964	1.483315	0.841662	196808.883731	-0.193350	0.002878	0.542706	0.531988	2.042452	-0.124380	-0.124398	0.000000	1.569104	0.452958	0.201268	nan	0.422723	0.512030	1.628855	-220.604122	156.751306	0.000000	-39.554631	83.815898
894.400000	7.784899	7.817692	0.427103	0.163067	0.722683	-381.511289	2769.395309	-64.396413	9.075026	20.623334	30.197737	28.750207	30.877808	29.232695	30.285373	-2.905954	1.483652	0.842201	196858.564790	-0.192458	0.002906	0.574328	0.531802	2.042953	-0.124381	-0.124396	0.000000	1.567207	0.450854	0.201025	nan	0.420759	0.512521	1.635893	-224.418405	156.751306	0.000000	-37.880243	83.815898
894.600000	7.784793	7.817379	0.432943	0.162702	0.722376	-398.243072	2769.351765	-61.933805	9.072843	20.543444	30.191686	28.749791	30.891891	29.225250	30.285342	-2.905825	1.483397	0.842466	196926.493198	-0.191778	0.002922	0.586182	0.531666	2.043011	-0.124389	-0.124391	0.000000	1.563735	0.448906	0.200580	nan	0.418942	0.513193	1.642514	-234.260631	156.751306	0.000000	-36.431650	83.815898
894.800000	7.784758	7.816965	0.435735	0.161835	0.723750	-405.284743	2769.373709	-60.066489	9.070872	20.489214	30.185557	28.747934	30.906561	29.215794	30.287217	-2.905681	1.482804	0.842456	196899.465604	-0.192231	0.002869	0.579938	0.532157	2.041848	-0.124390	-0.124385	0.000000	1.561375	0.448451	0.200277	nan	0.418517	0.512926	1.645636	-238.402790	156.751306	0.000000	-35.333229	83.815898
895.000000	7.785028	7.816593	0.436346	0.160705	0.727018	-389.608228	2769.520972	-58.651606	9.069025	20.481141	30.183978	28.746329	30.912636	29.211767	30.292464	-2.905589	1.482297	0.842563	196860.937966	-0.192050	0.003030	0.592689	0.533572	2.040719	-0.124386	-0.124383	0.000000	1.561023	0.449444	0.200232	nan	0.419444	0.512545	1.646303	-229.181311	156.751306	0.000000	-34.500945	83.815898
895.200000	7.785480	7.816069	0.438260	0.160259	0.726336	-364.686649	2769.666753	-57.086188	9.067010	20.492070	30.186906	28.746353	30.906126	29.213566	30.299556	-2.905583	1.482529	0.842676	196913.632502	-0.189644	0.003314	0.617651	0.534947	2.040830	-0.124384	-0.124383	0.000000	1.561499	0.449966	0.200293	nan	0.419931	0.513066	1.648533	-214.521558	156.751306	0.000000	-33.580111	83.815898
895.400000	7.785655	7.815557	0.443058	0.160438	0.730185	-352.876526	2769.765289	-55.150538	9.064874	20.497559	30.189717	28.747986	30.891151	29.218140	30.303421	-2.905679	1.483180	0.842416	196989.164704	-0.186007	0.003374	0.591049	0.535380	2.041276	-0.124386	-0.124383	0.000000	1.561738	0.448781	0.200323	nan	0.418825	0.513812	1.654117	-207.574427	156.751306	0.000000	-32.441493	83.815898
895.600000	7.785367	7.815277	0.449629	0.160646	0.735869	-361.703823	2769.940263	-53.189593	9.062974	20.479632	30.191476	28.749446	30.880815	29.221449	30.303644	-2.905667	1.483416	0.842002	197025.794404	-0.183344	0.003186	0.545671	0.535214	2.041339	-0.124393	-0.124382	0.000000	1.560957	0.446575	0.200223	nan	0.416766	0.514174	1.661708	-212.766955	156.751306	0.000000	-31.287996	83.815898
895.800000	7.785288	7.815476	0.455011	0.160489	0.736218	-374.440612	2770.071882	-51.829970	9.061132	20.450372	30.191905	28.749032	30.882596	29.222258	30.304838	-2.905486	1.483119	0.842306	197041.735655	-0.182775	0.003131	0.534343	0.534849	2.041171	-0.124400	-0.124378	0.000000	1.559683	0.444633	0.200060	nan	0.414954	0.514331	1.667870	-220.259184	156.751306	0.000000	-30.488218	83.815898
896.000000	7.785632	7.815870	0.457731	0.160262	0.740063	-371.600469	2770.041345	-51.362086	9.059234	20.439121	30.192611	28.747157	30.885522	29.222234	30.307359	-2.905549	1.482495	0.842838	197073.856787	-0.183146	0.003360	0.537187	0.534212	2.040604	-0.124400	-0.124375	0.000000	1.559192	0.443302	0.199997	nan	0.413712	0.514649	1.670973	-218.588511	156.751306	0.000000	-30.212992	83.815898
896.200000	7.785720	7.815620	0.459350	0.160544	0.747421	-357.480087	2770.032499	-51.201040	9.057400	20.443301	30.199950	28.746011	30.880575	29.223022	30.305577	-2.905844	1.482080	0.842848	197103.923104	-0.183424	0.003524	0.536851	0.533576	2.040021	-0.124395	-0.124375	0.000000	1.559374	0.442264	0.200020	nan	0.412743	0.514946	1.672857	-210.282404	156.751306	0.000000	-30.118259	83.815898
896.400000	7.785408	7.815118	0.460663	0.160748	0.750524	-342.420666	2770.166216	-51.028861	9.055469	20.449122	30.210538	28.748611	30.875153	29.226437	30.297445	-2.905981	1.482684	0.842766	197060.910767	-0.183417	0.003505	0.546175	0.533413	2.040205	-0.124388	-0.124376	0.000000	1.559628	0.441695	0.200053	nan	0.412212	0.514521	1.674393	-201.423921	156.751306	0.000000	-30.016977	83.815898
896.600000	7.784795	7.815165	0.461804	0.161055	0.757094	-327.615401	2770.375606	-51.022713	9.053389	20.453311	30.215047	28.753646	30.878668	29.231683	30.289220	-2.906073	1.483889	0.842377	196953.531795	-0.183699	0.003458	0.543458	0.533627	2.040811	-0.124385	-0.124383	0.000000	1.559811	0.441527	0.200076	nan	0.412055	0.513460	1.675682	-192.714942	156.751306	0.000000	-30.013361	83.815898
896.800000	7.784295	7.815484	0.463766	0.161652	0.766428	-316.430841	2770.440957	-51.223314	9.051364	20.449827	30.212021	28.755336	30.889427	29.234073	30.287768	-2.906246	1.484443	0.841742	196855.786620	-0.184220	0.003461	0.492218	0.533918	2.041190	-0.124387	-0.124389	0.000000	1.559659	0.441205	0.200057	nan	0.411755	0.512494	1.677872	-186.135789	156.751306	0.000000	-30.131361	83.815898
897.000000	7.784388	7.815551	0.466932	0.162180	0.768762	-312.163536	2770.320877	-51.837358	9.049604	20.440058	30.204291	28.752820	30.900417	29.231690	30.292263	-2.906203	1.484225	0.841633	196764.426601	-0.184010	0.003416	0.487026	0.534011	2.041278	-0.124392	-0.124390	0.000000	1.559233	0.440351	0.200002	nan	0.410958	0.511590	1.681442	-183.625609	156.751306	0.000000	-30.492564	83.815898
897.200000	7.784520	7.815437	0.470183	0.162404	0.772196	-315.314394	2770.236361	-52.850887	9.047761	20.431123	30.197368	28.750492	30.909439	29.229216	30.297387	-2.905934	1.483925	0.841981	196681.552519	-0.183044	0.003269	0.553868	0.533778	2.041433	-0.124397	-0.124386	0.000000	1.558843	0.439197	0.199952	nan	0.409881	0.510770	1.685119	-185.479055	156.751306	0.000000	-31.088757	83.815898
897.400000	7.784255	7.815400	0.471934	0.161745	0.776209	-316.559916	2770.167410	-54.003550	9.045740	20.428175	30.196388	28.749296	30.918005	29.230047	30.296619	-2.905785	1.483679	0.842414	196558.528171	-0.182536	0.003203	0.584931	0.533769	2.041899	-0.124396	-0.124381	0.000000	1.558715	0.438679	0.199936	nan	0.409397	0.509552	1.687079	-186.211715	156.751306	0.000000	-31.766794	83.815898
897.600000	7.783681	7.815454	0.471745	0.161185	0.774339	-304.445078	2770.036499	-55.133672	9.043893	20.429412	30.197545	28.749036	30.928132	29.230130	30.289848	-2.905818	1.483644	0.842581	196362.510012	-0.184069	0.003092	0.591191	0.534195	2.042098	-0.124392	-0.124386	0.000000	1.558769	0.439103	0.199943	nan	0.409793	0.507610	1.686806	-179.085340	156.751306	0.000000	-32.431572	83.815898
897.800000	7.783054	7.815554	0.471024	0.161365	0.776215	-285.167070	2769.871701	-56.073544	9.042006	20.413416	30.195310	28.748673	30.938722	29.224914	30.285344	-2.905786	1.483966	0.842404	196143.688119	-0.187763	0.002837	0.632239	0.534598	2.042161	-0.124392	-0.124393	0.000000	1.558071	0.439671	0.199853	nan	0.410323	0.505440	1.685921	-167.745335	156.751306	0.000000	-32.984438	83.815898
898.000000	7.782943	7.815528	0.471975	0.161514	0.779290	-270.396176	2769.699810	-56.502043	9.039991	20.371004	30.190596	28.747637	30.943902	29.216721	30.287858	-2.905592	1.483343	0.842540	195919.829187	-0.191847	0.002716	0.686006	0.534761	2.042678	-0.124393	-0.124391	0.000000	1.556221	0.439528	0.199616	nan	0.410190	0.503217	1.686982	-159.056574	156.751306	0.000000	-33.236496	83.815898
898.200000	7.783261	7.815437	0.474876	0.161385	0.776013	-264.488015	2769.484321	-56.244223	9.038040	20.330431	30.186085	28.748549	30.942818	29.210394	30.295298	-2.905489	1.482171	0.843054	195735.079003	-0.193489	0.002844	0.684164	0.534456	2.042375	-0.124391	-0.124386	0.000000	1.554449	0.438406	0.199388	nan	0.409142	0.501381	1.690314	-155.581185	156.751306	0.000000	-33.084837	83.815898
898.400000	7.783576	7.815313	0.477688	0.161129	0.774687	-261.666543	2769.264379	-55.669171	9.036243	20.318871	30.185883	28.750618	30.938130	29.208837	30.302330	-2.905597	1.482397	0.843293	195571.702976	-0.191059	0.003092	0.606630	0.533743	2.041225	-0.124391	-0.124383	0.000000	1.553944	0.436972	0.199324	nan	0.407804	0.499755	1.693565	-153.921496	156.751306	0.000000	-32.746571	83.815898
898.600000	7.783562	7.814992	0.479348	0.160401	0.775475	-252.917043	2769.237406	-54.764484	9.034472	20.331798	30.191917	28.750819	30.933205	29.213007	30.305130	-2.905737	1.482904	0.843162	195442.919521	-0.186687	0.003279	0.541032	0.533262	2.041226	-0.124395	-0.124382	0.000000	1.554509	0.436064	0.199396	nan	0.406957	0.498473	1.695495	-148.774731	156.751306	0.000000	-32.214402	83.815898
898.800000	7.783410	7.814854	0.481249	0.159596	0.772118	-246.123268	2769.382057	-52.904540	9.032579	20.342331	30.199591	28.750123	30.927105	29.219653	30.303176	-2.905803	1.482932	0.842886	195354.530291	-0.183916	0.003285	0.549057	0.533395	2.042041	-0.124394	-0.124384	0.000000	1.554969	0.435599	0.199455	nan	0.406523	0.497593	1.697709	-144.778393	156.751306	0.000000	-31.120318	83.815898
899.000000	7.783676	7.814802	0.482764	0.160092	0.772715	-247.825732	2769.569582	-50.669410	9.030751	20.350148	30.204299	28.749981	30.922846	29.222380	30.299243	-2.905750	1.483488	0.842794	195226.823582	-0.184015	0.003253	0.596356	0.533896	2.041955	-0.124390	-0.124386	0.000000	1.555310	0.435553	0.199499	nan	0.406480	0.496320	1.699470	-145.779842	156.751306	0.000000	-29.805535	83.815898
899.200000	7.783722	7.814366	0.482112	0.161175	0.777826	-244.528644	2769.670651	-49.393283	9.028917	20.376172	30.205269	28.749018	30.934144	29.220842	30.298289	-2.905665	1.483637	0.843158	195097.130607	-0.186428	0.003332	0.614813	0.533839	2.041024	-0.124392	-0.124383	0.000000	1.556446	0.435695	0.199645	nan	0.406612	0.495026	1.698659	-143.840379	156.751306	0.000000	-29.054872	83.815898
899.400000	7.783164	7.813831	0.480956	0.161302	0.777829	-234.699159	2769.645066	-48.968329	9.026837	20.407873	30.203054	28.748011	30.953895	29.221059	30.298635	-2.905805	1.482966	0.843406	194939.275273	-0.189723	0.003450	0.577955	0.532634	2.040432	-0.124392	-0.124377	0.000000	1.557830	0.435054	0.199822	nan	0.406014	0.493451	1.697223	-138.058329	156.751306	0.000000	-28.804899	83.815898
899.600000	7.782746	7.813485	0.481004	0.161287	0.779206	-227.645285	2769.613822	-48.499123	9.024721	20.427011	30.202410	28.748445	30.966336	29.226640	30.294962	-2.906008	1.483151	0.842991	194700.990910	-0.191363	0.003464	0.552358	0.531163	2.040289	-0.124382	-0.124376	0.000000	1.558664	0.433839	0.199929	nan	0.404880	0.491070	1.697209	-133.908991	156.751306	0.000000	-28.528896	83.815898
899.800000	7.782587	7.813311	0.481582	0.162326	0.783320	-224.853537	2769.591018	-47.840406	9.022872	20.436947	30.206716	28.749818	30.969521	29.233149	30.288007	-2.906068	1.484067	0.842416	194509.173828	-0.189832	0.003244	0.524644	0.530635	2.040960	-0.124373	-0.124383	0.000000	1.559097	0.433232	0.199985	nan	0.404314	0.489151	1.697853	-132.266786	156.751306	0.000000	-28.141415	83.815898
900.000000	7.782417	7.813436	0.481594	0.163408	0.783394	-222.428395	2769.567686	-47.037422	9.021245	20.440158	30.210771	28.751587	30.964072	29.233929	30.283087	-2.906182	1.484272	0.842158	194417.397824	-0.186339	0.003084	0.471550	0.530907	2.042788	-0.124379	-0.124396	0.000000	1.559237	0.433447	0.200003	nan	0.404514	0.488233	1.697898	-130.840232	156.751306	0.000000	-27.669072	83.815898
900.200000	7.782282	7.813731	0.481088	0.163100	0.785485	-213.892860	2769.587634	-46.217155	9.019526	20.435460	30.210425	28.753850	30.955469	29.229713	30.284520	-2.906218	1.483935	0.841947	194346.363214	-0.184006	0.003107	0.497132	0.531202	2.043521	-0.124394	-0.124406	0.000000	1.559033	0.433834	0.199976	nan	0.404876	0.487521	1.697366	-125.819329	156.751306	0.000000	-27.186562	83.815898
900.400000	7.782292	7.813732	0.480937	0.161930	0.788631	-204.122300	2769.634433	-46.057554	9.017598	20.424796	30.205134	28.754895	30.958832	29.224364	30.289426	-2.905921	1.483427	0.841627	194209.561445	-0.185018	0.003055	0.586507	0.531518	2.042401	-0.124399	-0.124398	0.000000	1.558568	0.434141	0.199917	nan	0.405162	0.486151	1.697174	-120.071941	156.751306	0.000000	-27.092679	83.815898
900.600000	7.782399	7.813404	0.480703	0.161374	0.787544	-199.690707	2769.573778	-46.697370	9.015726	20.411370	30.197426	28.753002	30.981998	29.221179	30.292852	-2.905699	1.482925	0.841992	194006.581019	-0.187890	0.003109	0.634943	0.531997	2.041339	-0.124396	-0.124387	0.000000	1.557982	0.434620	0.199842	nan	0.405609	0.484115	1.696776	-117.465122	156.751306	0.000000	-27.469041	83.815898
900.800000	7.782307	7.813144	0.477868	0.161456	0.787180	-193.610082	2769.328397	-47.714644	9.013838	20.401331	30.191527	28.750509	31.006892	29.220100	30.291233	-2.905800	1.482631	0.842534	193796.230622	-0.190693	0.003168	0.611775	0.532296	2.041255	-0.124390	-0.124383	0.000000	1.557544	0.435725	0.199785	nan	0.406640	0.482004	1.693387	-113.888284	156.751306	0.000000	-28.067438	83.815898
901.000000	7.781807	7.813076	0.472697	0.161538	0.786667	-181.073059	2769.115349	-48.822734	9.011972	20.395875	30.191365	28.749132	31.011639	29.217242	30.286296	-2.905823	1.482366	0.842090	193610.852636	-0.192580	0.003020	0.565775	0.532342	2.041827	-0.124387	-0.124386	0.000000	1.557306	0.437299	0.199755	nan	0.408109	0.480141	1.687433	-106.513564	156.751306	0.000000	-28.719255	83.815898
901.200000	7.781351	7.812952	0.467702	0.161305	0.780624	-167.855855	2769.135907	-49.736606	9.010304	20.389756	30.195090	28.750394	31.002360	29.213618	30.287007	-2.905632	1.482341	0.841862	193513.222193	-0.192731	0.002942	0.565478	0.532431	2.042453	-0.124392	-0.124390	0.000000	1.557039	0.438840	0.199721	nan	0.409547	0.479159	1.681759	-98.738738	156.751306	0.000000	-29.256827	83.815898
901.400000	7.781538	7.812781	0.461663	0.160604	0.775206	-152.653984	2769.223378	-51.379588	9.008347	20.389089	30.193871	28.753082	30.998311	29.213547	30.294607	-2.905558	1.482139	0.842510	193442.750403	-0.191592	0.002940	0.550092	0.532622	2.042675	-0.124399	-0.124388	0.000000	1.557010	0.440793	0.199717	nan	0.411370	0.478450	1.674859	-89.796461	156.751306	0.000000	-30.223287	83.815898
901.600000	7.782108	7.812679	0.455164	0.160200	0.772226	-128.960323	2769.086513	-54.150904	9.006179	20.392460	30.187239	28.751435	31.006460	29.216122	30.303465	-2.905680	1.481796	0.843171	193318.032924	-0.189077	0.002948	0.472645	0.532723	2.042046	-0.124401	-0.124381	0.000000	1.557157	0.442856	0.199736	nan	0.413295	0.477195	1.667364	-75.859014	156.751306	0.000000	-31.853473	83.815898
