X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa_mA	PDT-M-0101B-10kPa_mA	PDT-M-0101C-3kPa_mA	PDT-M-0101D-30Kpa_mA	PDT-M-0101D-30Kpa_mA_tara	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Agua	Comment	Alpha	rho_g	dP_F/dz PDT-M-0101-40kPa_mA	dP_F/dz dP_dz_total_PDT-M-0101-40kPa_mA	dP_F/dz dP_dz_gravitacional	dP_F/dz PDT-M-0101D-30Kpa_mA	dP_F/dz dP_dz_total_PDT-M-0101D-30Kpa_mA
221.200000	7.693305	7.724841	1.079791	0.089156	3.012835	-10595.073387	-10939.843905	-2985.274390	-9921.472876	-10368.575423	9.113498	947.591050	23.074517	22.822392	25.522090	23.363059	23.016709	-2.909780	0.852555	0.978616	196925.674232	-0.189435	12.535349	-0.061503	0.000000	2.034521	-0.124448	-0.124449	13.977660	-0.014286	7.231425	1.791076	nan	0.513185	2.427478	2692.212249	-1204.482292	3375.115927	2538.154185	-957.770460
221.400000	7.693058	7.724369	1.073148	0.089318	3.033878	-10366.510808	-10944.861671	-2984.779118	-9700.521608	-10147.624154	9.115916	946.702695	23.072850	22.823536	25.523276	23.367252	23.018222	-2.909637	0.852474	0.978171	196886.558685	-0.188245	12.539333	-0.061273	0.000000	2.034749	-0.124445	-0.124445	13.970466	-0.014574	7.256525	1.790116	nan	0.512798	2.419710	2560.404568	-1204.482292	3377.754670	2410.821594	-957.770460
221.600000	7.693074	7.723763	1.063194	0.090791	3.039631	-10051.793314	-10943.125481	-2985.056364	-9428.669132	-9875.771679	9.118293	948.878838	23.072950	22.824432	25.529312	23.368848	23.017322	-2.909555	0.853889	0.978086	196798.104683	-0.188997	12.543667	-0.061199	0.000000	2.035684	-0.124452	-0.124442	13.988932	-0.014719	7.293696	1.792466	nan	0.511923	2.408036	2381.274762	-1204.482292	3383.741853	2256.895556	-957.770460
221.800000	7.692804	7.723343	1.055900	0.091279	3.019779	-9805.983276	-10935.529502	-2985.920900	-9187.028126	-9634.130672	9.120916	950.728272	23.070164	22.823982	25.540934	23.363147	23.018583	-2.909614	0.854451	0.978548	196697.394036	-0.190994	12.548260	-0.061087	0.000000	2.036704	-0.124458	-0.124443	14.004582	-0.014811	7.322213	1.794462	nan	0.510927	2.399423	2243.534330	-1204.482292	3390.574471	2121.586405	-957.770460
222.000000	7.692411	7.723378	1.054594	0.089731	2.988383	-9908.754515	-10933.169177	-2986.175842	-9189.490077	-9636.592624	9.123754	950.997274	23.063626	22.821659	25.545192	23.353831	23.019986	-2.909318	0.853280	0.978581	196621.055658	-0.191625	12.552957	-0.061034	0.000000	2.036243	-0.124458	-0.124439	14.006749	-0.014716	7.329807	1.794752	nan	0.510171	2.397864	2309.198858	-1204.482292	3395.777600	2128.237740	-957.770460
222.200000	7.692254	7.723399	1.060958	0.088134	2.969457	-10413.569399	-10937.753751	-2985.680827	-9546.494149	-9993.596696	9.126500	950.734436	23.060363	22.819632	25.538173	23.348595	23.021626	-2.909055	0.853290	0.978411	196564.513657	-0.190662	12.557417	-0.061265	0.000000	2.033906	-0.124447	-0.124431	14.004485	-0.014662	7.309652	1.794468	nan	0.509611	2.405352	2610.030802	-1204.482292	3399.672352	2342.134888	-957.770460
222.400000	7.691748	7.723221	1.068741	0.088156	2.972929	-11024.745686	-10941.704124	-2985.110893	-10081.620647	-10528.723194	9.128817	949.655877	23.064131	22.819642	25.528161	23.350439	23.024309	-2.909324	0.853085	0.978716	196552.095201	-0.189658	12.561242	-0.061693	0.000000	2.031680	-0.124440	-0.124431	13.995807	-0.015056	7.283956	1.793305	nan	0.509488	2.414523	2970.417791	-1204.482292	3400.562046	2657.804874	-957.770460
222.600000	7.690937	7.722903	1.071424	0.089026	2.995604	-11372.842265	-10943.877387	-2984.962493	-10479.521966	-10926.624513	9.130593	947.522265	23.069721	22.821673	25.523796	23.354328	23.024486	-2.909625	0.852320	0.978828	196588.804260	-0.188805	12.564559	-0.061899	0.000000	2.031796	-0.124445	-0.124440	13.978209	-0.015415	7.276011	1.791001	nan	0.509852	2.417692	3172.680035	-1204.482292	3398.069514	2889.371942	-957.770460
222.800000	7.690393	7.722502	1.069709	0.089439	3.024255	-11311.099789	-10943.822086	-2985.173138	-10545.726311	-10992.828858	9.132184	946.984560	23.070344	22.824384	25.527895	23.357123	23.023943	-2.909562	0.851938	0.979297	196631.153855	-0.188295	12.568049	-0.061601	0.000000	2.033506	-0.124449	-0.124445	13.973406	-0.015140	7.283766	1.790421	nan	0.510271	2.415656	3133.465176	-1204.482292	3395.166322	2925.412483	-957.770460
223.000000	7.690158	7.722106	1.065428	0.089176	3.040320	-10992.974552	-10942.210371	-2985.337408	-10338.540785	-10785.643332	9.133914	949.009036	23.065850	22.824044	25.534791	23.359991	23.027381	-2.909377	0.850927	0.980258	196649.054549	-0.188901	12.572387	-0.061231	0.000000	2.033894	-0.124449	-0.124442	13.989911	-0.014602	7.301235	1.792607	nan	0.510448	2.410600	2945.098795	-1204.482292	3393.919921	2802.292243	-957.770460
223.200000	7.690220	7.721517	1.061352	0.089001	3.029881	-10676.281407	-10942.062505	-2985.495285	-10050.850592	-10497.953139	9.135682	949.846173	23.063184	22.819257	25.535570	23.361735	23.032209	-2.909421	0.848825	0.980518	196637.231576	-0.190232	12.577140	-0.061232	0.000000	2.032515	-0.124445	-0.124437	13.996951	-0.014598	7.318095	1.793510	nan	0.510331	2.405834	2759.599896	-1204.482292	3394.709694	2633.852491	-957.770460
223.400000	7.690313	7.720950	1.058954	0.089216	3.001657	-10510.853647	-10942.764515	-2985.780096	-9842.825973	-10289.928520	9.137422	947.966628	23.067242	22.816347	25.527101	23.361536	23.032722	-2.909529	0.847000	0.979792	196598.105629	-0.191458	12.581548	-0.061698	0.000000	2.031043	-0.124443	-0.124438	13.981486	-0.014950	7.328577	1.791481	nan	0.509944	2.403102	2664.944045	-1204.482292	3397.379657	2514.155030	-957.770460
223.600000	7.689909	7.720300	1.058607	0.089634	2.977096	-10549.215126	-10942.500478	-2985.864917	-9807.683719	-10254.786266	9.139359	946.253346	23.078258	22.819319	25.515820	23.362482	23.026495	-2.909390	0.847782	0.978643	196543.778476	-0.192051	12.585676	-0.062277	0.000000	2.030445	-0.124444	-0.124441	13.966975	-0.014869	7.331316	1.789630	nan	0.509406	2.402788	2691.209247	-1204.482292	3401.099744	2497.203204	-957.770460
223.800000	7.689223	7.719281	1.061020	0.089929	2.969093	-10837.954121	-10942.321816	-2985.654506	-9996.382016	-10443.484562	9.141666	946.024418	23.088524	22.823391	25.512209	23.366740	23.018242	-2.909303	0.848777	0.978560	196500.286541	-0.191796	12.589920	-0.062233	0.000000	2.031041	-0.124442	-0.124445	13.964641	-0.014464	7.324147	1.789383	nan	0.508975	2.405635	2864.034176	-1204.482292	3404.084753	2611.187211	-957.770460
224.000000	7.688680	7.719069	1.062309	0.090177	2.979874	-11326.458006	-10942.945201	-2985.213395	-10389.763993	-10836.866540	9.144313	946.271729	23.087026	22.824086	25.516523	23.369146	23.016804	-2.909479	0.848687	0.978652	196465.103276	-0.190685	12.594452	-0.061815	0.000000	2.032018	-0.124440	-0.124450	13.966620	-0.014360	7.322111	1.789650	nan	0.508627	2.407106	3153.803067	-1204.482292	3406.490595	2844.994216	-957.770460
224.200000	7.688047	7.719718	1.059379	0.090873	3.002362	-11840.786049	-10943.514652	-2984.826702	-10863.893091	-11310.995638	9.147036	947.272389	23.077070	22.822546	25.520051	23.367796	23.021329	-2.909719	0.847965	0.977885	196431.556237	-0.189789	12.598925	-0.061800	0.000000	2.032837	-0.124444	-0.124449	13.975226	-0.014536	7.335813	1.790731	nan	0.508294	2.403655	3458.633130	-1204.482292	3408.768353	3126.171443	-957.770460
224.400000	7.687372	7.719836	1.054498	0.090760	3.022350	-12272.618021	-10943.754696	-2984.846798	-11296.526929	-11743.629476	9.149572	949.364144	23.071061	22.822023	25.521438	23.368982	23.023871	-2.909900	0.846301	0.977791	196428.151000	-0.190130	12.602793	-0.062019	0.000000	2.033656	-0.124445	-0.124450	13.992853	-0.014556	7.355655	1.792990	nan	0.508261	2.397943	3712.865861	-1204.482292	3408.979761	3380.873344	-957.770460
224.600000	7.687215	7.719410	1.049165	0.089411	3.020831	-12577.987972	-10943.873468	-2985.078782	-11632.598961	-12079.701508	9.152088	950.004364	23.073920	22.822467	25.522283	23.373102	23.020172	-2.909852	0.844659	0.978145	196464.475479	-0.191028	12.605935	-0.061948	0.000000	2.034036	-0.124436	-0.124459	13.997682	-0.013998	7.376300	1.793681	nan	0.508621	2.391708	3889.991061	-1204.482292	3406.474045	3576.057059	-957.770460
224.800000	7.687431	7.719005	1.044241	0.089431	2.994543	-12651.151146	-10943.761968	-2984.872454	-11790.297920	-12237.400466	9.154730	948.138037	23.080710	22.822980	25.524267	23.375491	23.010855	-2.909779	0.842672	0.978043	196520.512163	-0.190822	12.608826	-0.061680	0.000000	2.034344	-0.124431	-0.124467	13.981180	-0.013201	7.395467	1.791666	nan	0.509176	2.385941	3929.180170	-1204.482292	3402.622395	3664.969502	-957.770460
225.000000	7.687235	7.718604	1.042999	0.090967	2.963959	-12402.351221	-10943.713734	-2984.663983	-11671.173381	-12118.275928	9.157436	947.313531	23.084268	22.823733	25.526269	23.373235	23.004005	-2.909921	0.842026	0.977664	196555.393778	-0.190058	12.612017	-0.061646	0.000000	2.034906	-0.124443	-0.124462	13.974136	-0.013100	7.401526	1.790776	nan	0.509521	2.384475	3780.440688	-1204.482292	3400.232178	3592.506027	-957.770460
225.200000	7.686785	7.718299	1.045092	0.091475	2.949713	-11906.584752	-10944.148689	-2985.260300	-11291.382376	-11738.484923	9.160071	949.076126	23.080627	22.824021	25.524946	23.364711	23.007210	-2.909882	0.844287	0.977854	196538.758044	-0.190833	12.615644	-0.061718	0.000000	2.035298	-0.124458	-0.124453	13.989599	-0.013725	7.395773	1.792679	nan	0.509356	2.386930	3489.957374	-1204.482292	3401.378598	3370.245973	-957.770460
225.400000	7.686765	7.718275	1.045842	0.090999	2.956336	-11284.479479	-10944.098846	-2985.886914	-10753.273536	-11200.376082	9.162506	950.708146	23.072072	22.823855	25.525386	23.354952	23.017431	-2.909737	0.846106	0.978218	196488.723155	-0.191850	12.619517	-0.061659	0.000000	2.034858	-0.124458	-0.124447	14.004110	-0.014508	7.395324	1.794440	nan	0.508861	2.387802	3127.435583	-1204.482292	3404.800287	3057.133050	-957.770460
225.600000	7.686816	7.718179	1.042797	0.090154	2.976249	-10644.267264	-10943.260573	-2985.894898	-10159.904614	-10607.007160	9.164871	950.918580	23.065339	22.822907	25.529294	23.354707	23.024092	-2.909680	0.846067	0.978161	196427.903323	-0.191663	12.623264	-0.061715	0.000000	2.034118	-0.124450	-0.124446	14.006444	-0.015073	7.408595	1.794667	nan	0.508258	2.384214	2754.988247	-1204.482292	3408.941282	2712.233503	-957.770460
225.800000	7.686219	7.717910	1.036202	0.088797	2.993200	-10172.020362	-10942.380814	-2985.624443	-9657.265332	-10104.367879	9.167286	950.655008	23.061872	22.821434	25.529711	23.362799	23.022164	-2.909613	0.847081	0.978419	196371.368638	-0.191340	12.626485	-0.061851	0.000000	2.033926	-0.124447	-0.124449	14.004465	-0.015310	7.434322	1.794383	nan	0.507698	2.376509	2481.034597	-1204.482292	3412.779171	2420.401227	-957.770460
226.000000	7.685425	7.717576	1.028606	0.088324	2.992835	-9938.031429	-10942.201415	-2985.322808	-9353.354401	-9800.456947	9.169831	950.484467	23.060164	22.820744	25.527393	23.367403	23.018118	-2.909719	0.848117	0.978539	196324.503002	-0.191180	12.629092	-0.062088	0.000000	2.034122	-0.124451	-0.124454	14.003277	-0.015556	7.463388	1.794199	nan	0.507233	2.367656	2346.565940	-1204.482292	3415.955268	2244.806187	-957.770460
226.200000	7.685235	7.716836	1.024799	0.089103	2.972157	-9915.555679	-10942.991082	-2985.069066	-9259.987724	-9707.090270	9.172629	950.441696	23.060127	22.820495	25.528153	23.363481	23.016741	-2.909643	0.846449	0.978471	196290.359781	-0.190927	12.631522	-0.062348	0.000000	2.035347	-0.124460	-0.124459	14.003225	-0.015864	7.478259	1.794153	nan	0.506895	2.363204	2335.665537	-1204.482292	3418.274516	2192.203860	-957.770460
226.400000	7.685288	7.716235	1.027071	0.089873	2.948006	-10188.978153	-10943.791053	-2985.080188	-9423.780421	-9870.882968	9.175451	951.342184	23.059482	22.820317	25.531132	23.354599	23.018471	-2.909241	0.844916	0.978845	196273.188038	-0.190652	12.634341	-0.062086	0.000000	2.035933	-0.124466	-0.124460	14.010856	-0.015924	7.471100	1.795124	nan	0.506724	2.365834	2497.689068	-1204.482292	3419.455892	2289.733882	-957.770460
226.600000	7.685390	7.716208	1.032009	0.089514	2.939535	-10751.771467	-10943.067271	-2985.400742	-9859.421457	-10306.524004	9.178170	953.450246	23.057466	22.818525	25.531490	23.348537	23.024273	-2.909171	0.844753	0.979144	196251.238490	-0.190759	12.637646	-0.061651	0.000000	2.033583	-0.124461	-0.124458	14.028521	-0.015876	7.454914	1.797396	nan	0.506507	2.371598	2830.266355	-1204.482292	3420.977639	2547.515062	-957.770460
226.800000	7.685726	7.715845	1.033642	0.088276	2.947132	-11389.776213	-10941.087759	-2985.697176	-10419.638602	-10866.741148	9.180972	954.937983	23.057150	22.816664	25.525908	23.349740	23.030168	-2.909544	0.844308	0.979140	196225.361385	-0.191646	12.640526	-0.061563	0.000000	2.031200	-0.124454	-0.124454	14.040971	-0.015836	7.450221	1.798998	nan	0.506250	2.373550	3207.335741	-1204.482292	3422.760243	2878.837163	-957.770460
227.000000	7.685674	7.715108	1.029973	0.088329	2.959384	-11917.894072	-10940.487990	-2985.602499	-10930.670310	-11377.772856	9.183681	956.001693	23.061453	22.819349	25.520678	23.355912	23.030929	-2.909806	0.844559	0.978969	196243.866273	-0.192397	12.642497	-0.061494	0.000000	2.030850	-0.124451	-0.124450	14.049530	-0.015470	7.464025	1.800143	nan	0.506434	2.369306	3516.707296	-1204.482292	3421.483721	3178.167528	-957.770460
227.200000	7.684886	7.714732	1.025056	0.089693	2.967836	-12275.315335	-10942.037212	-2985.221424	-11318.119817	-11765.222364	9.186338	957.033219	23.067861	22.822644	25.521156	23.361836	23.027890	-2.909701	0.845743	0.978418	196306.619447	-0.192364	12.644526	-0.061505	0.000000	2.031012	-0.124454	-0.124450	14.057672	-0.014961	7.482964	1.801252	nan	0.507056	2.363560	3722.641963	-1204.482292	3417.169719	3401.765001	-957.770460
227.400000	7.684023	7.714753	1.022991	0.090148	2.968750	-12442.812839	-10943.697319	-2985.044120	-11554.522278	-12001.624825	9.188929	956.310089	23.069079	22.821256	25.520751	23.363120	23.025623	-2.909545	0.846541	0.977758	196360.588387	-0.191923	12.647014	-0.061662	0.000000	2.031739	-0.124457	-0.124447	14.051588	-0.014941	7.492125	1.800474	nan	0.507591	2.361152	3817.469755	-1204.482292	3413.470302	3537.125855	-957.770460
227.600000	7.683752	7.714879	1.024711	0.089618	2.959616	-12450.046492	-10943.118448	-2985.244275	-11638.830992	-12085.933539	9.191346	955.828945	23.065153	22.817304	25.517492	23.361412	23.026809	-2.909607	0.846617	0.977996	196383.316632	-0.191333	12.649198	-0.061522	0.000000	2.032372	-0.124457	-0.124443	14.047745	-0.015134	7.487177	1.799957	nan	0.507816	2.363186	3820.174773	-1204.482292	3411.926141	3585.175055	-957.770460
227.800000	7.683919	7.714590	1.027376	0.089122	2.948074	-12434.032024	-10940.997263	-2985.483006	-11649.588798	-12096.691345	9.193940	957.596537	23.065728	22.814911	25.514397	23.361812	23.028036	-2.909856	0.845924	0.979278	196382.917686	-0.190812	12.650506	-0.061449	0.000000	2.031476	-0.124457	-0.124444	14.062351	-0.014917	7.477837	1.801858	nan	0.507812	2.366323	3810.789978	-1204.482292	3411.967233	3591.544269	-957.770460
228.000000	7.683921	7.713839	1.025951	0.088934	2.945048	-12542.159920	-10940.635338	-2985.292962	-11711.256222	-12158.358768	9.196799	959.273716	23.073763	22.816572	25.509238	23.364916	23.022593	-2.910093	0.844613	0.979714	196378.706256	-0.190571	12.651283	-0.061988	0.000000	2.030133	-0.124456	-0.124446	14.075918	-0.014431	7.482740	1.803661	nan	0.507771	2.364700	3874.672134	-1204.482292	3412.254099	3628.106090	-957.770460
228.200000	7.683420	7.713393	1.020159	0.088946	2.951783	-12781.197523	-10942.008043	-2984.896395	-11879.402992	-12326.505539	9.199696	959.584298	23.082156	22.821128	25.504872	23.368125	23.013175	-2.910115	0.843917	0.979199	196375.572864	-0.190161	12.652309	-0.062378	0.000000	2.030495	-0.124450	-0.124448	14.078071	-0.013983	7.504204	1.803994	nan	0.507740	2.357970	4015.469033	-1204.482292	3412.448558	3727.210413	-957.770460
228.400000	7.682584	7.713607	1.014412	0.088941	2.955405	-13058.110435	-10942.565768	-2984.710277	-12115.840907	-12562.943454	9.202366	959.389368	23.084005	22.824144	25.510186	23.369437	23.007763	-2.909887	0.843885	0.978926	196370.773438	-0.189552	12.653709	-0.062103	0.000000	2.032128	-0.124447	-0.124455	14.076210	-0.013754	7.526700	1.803785	nan	0.507692	2.351216	4178.668288	-1204.482292	3412.748231	3866.591213	-957.770460
228.600000	7.682048	7.713688	1.012159	0.089306	2.949450	-13303.859805	-10942.419250	-2984.488156	-12356.424312	-12803.526859	9.204893	959.208725	23.078481	22.823239	25.518816	23.368948	23.009459	-2.909571	0.844540	0.978315	196367.685490	-0.189410	12.654867	-0.061834	0.000000	2.033362	-0.124445	-0.124465	14.075101	-0.014158	7.536136	1.803591	nan	0.507661	2.348516	4323.436349	-1204.482292	3412.942190	4008.304822	-957.770460
228.800000	7.681796	7.713188	1.013089	0.090291	2.939164	-13480.626133	-10942.664404	-2984.348105	-12551.649955	-12998.752502	9.207481	959.103469	23.071232	22.820518	25.522230	23.368195	23.016852	-2.909546	0.847186	0.978137	196375.618815	-0.189962	12.655387	-0.061691	0.000000	2.034083	-0.124446	-0.124462	14.075055	-0.014994	7.532685	1.803478	nan	0.507740	2.349575	4426.880899	-1204.482292	3412.400356	4122.601601	-957.770460
229.000000	7.681398	7.712866	1.014257	0.091244	2.931155	-13539.445745	-10942.066062	-2984.681175	-12658.628418	-13105.730964	9.210031	959.101416	23.068417	22.819656	25.522008	23.367335	23.020349	-2.909757	0.849613	0.978924	196410.084225	-0.191478	12.655427	-0.061398	0.000000	2.034655	-0.124452	-0.124453	14.075256	-0.015212	7.528074	1.803476	nan	0.508082	2.350941	4459.128638	-1204.482292	3410.048725	4183.178478	-957.770460
229.200000	7.680962	7.712765	1.013712	0.091102	2.929054	-13493.661585	-10940.676941	-2985.160497	-12664.777090	-13111.879636	9.212641	960.072760	23.071696	22.820643	25.519831	23.366883	23.012343	-2.909904	0.849325	0.979119	196454.921650	-0.192774	12.655492	-0.061387	0.000000	2.035119	-0.124459	-0.124452	14.082756	-0.014577	7.529983	1.804519	nan	0.508526	2.350322	4429.127360	-1204.482292	3406.983254	4183.729873	-957.770460
229.400000	7.680264	7.712588	1.013635	0.090358	2.934643	-13453.379293	-10941.382535	-2985.277166	-12631.908342	-13079.010889	9.215506	961.340089	23.075023	22.821385	25.520413	23.365761	23.002521	-2.909974	0.847652	0.978765	196470.227318	-0.192326	12.655722	-0.061811	0.000000	2.035043	-0.124456	-0.124460	14.092906	-0.014118	7.530251	1.805880	nan	0.508678	2.350227	4404.385913	-1204.482292	3405.936218	4163.348279	-957.770460
229.600000	7.679586	7.712534	1.015437	0.090835	2.946920	-13497.064019	-10943.364715	-2985.140097	-12643.351339	-13090.453886	9.218337	961.575973	23.071752	22.821815	25.522837	23.361586	23.003731	-2.909843	0.847309	0.978396	196464.265390	-0.191598	12.655466	-0.061907	0.000000	2.034769	-0.124453	-0.124466	14.095188	-0.014426	7.523366	1.806133	nan	0.508619	2.352313	4430.499909	-1204.482292	3406.348919	4170.492155	-957.770460
229.800000	7.679793	7.712231	1.014557	0.091650	2.953930	-13599.382685	-10943.592975	-2985.165154	-12721.781451	-13168.883998	9.220794	962.248892	23.065066	22.821633	25.524713	23.355230	23.013823	-2.909553	0.847867	0.978170	196468.512020	-0.191872	12.654676	-0.061518	0.000000	2.034563	-0.124456	-0.124461	14.101461	-0.015069	7.525974	1.806855	nan	0.508661	2.351270	4490.395149	-1204.482292	3406.053306	4216.331902	-957.770460
230.000000	7.680463	7.711533	1.008402	0.090597	2.947071	-13700.710563	-10942.936303	-2985.270225	-12828.402079	-13275.504626	9.223155	963.310549	23.060311	22.820831	25.528373	23.350501	23.023982	-2.909391	0.847797	0.978326	196501.930538	-0.191996	12.653857	-0.061242	0.000000	2.034129	-0.124463	-0.124449	14.110749	-0.015479	7.548071	1.807994	nan	0.508992	2.344053	4547.693702	-1204.482292	3403.740585	4276.737198	-957.770460
230.200000	7.680666	7.711014	1.001917	0.088605	2.931723	-13776.205745	-10941.934199	-2985.379522	-12915.663525	-13362.766072	9.225802	962.690867	23.058194	22.820590	25.532826	23.351811	23.027862	-2.909469	0.848300	0.978064	196570.188676	-0.191743	12.653258	-0.061371	0.000000	2.033708	-0.124462	-0.124447	14.105536	-0.015447	7.571848	1.807329	nan	0.509668	2.336444	4587.415945	-1204.482292	3399.045818	4323.372693	-957.770460
230.400000	7.680296	7.710905	1.001082	0.087562	2.917544	-13810.154936	-10941.137110	-2985.766739	-12958.493665	-13405.596212	9.228537	960.506809	23.057287	22.821030	25.531803	23.358389	23.024203	-2.909740	0.848965	0.977653	196617.225101	-0.192585	12.652906	-0.061841	0.000000	2.033899	-0.124454	-0.124451	14.086956	-0.015143	7.574665	1.804985	nan	0.510133	2.335477	4604.168730	-1204.482292	3395.830347	4345.351422	-957.770460
230.600000	7.679922	7.710859	1.004863	0.088163	2.910014	-13796.916225	-10941.360888	-2986.211318	-12953.143699	-13400.246245	9.231104	958.956898	23.057099	22.821120	25.525217	23.360814	23.018993	-2.909895	0.847349	0.978089	196618.675054	-0.193940	12.652223	-0.061880	0.000000	2.033806	-0.124450	-0.124453	14.073694	-0.014860	7.559754	1.803320	nan	0.510148	2.339945	4596.291935	-1204.482292	3395.752978	4342.127014	-957.770460
230.800000	7.679830	7.710564	1.007820	0.089596	2.914080	-13770.686042	-10941.534391	-2986.143300	-12925.092306	-13372.194853	9.233542	958.803528	23.057244	22.820962	25.521625	23.353360	23.018203	-2.909743	0.844462	0.978820	196637.059579	-0.193820	12.650989	-0.061442	0.000000	2.033236	-0.124452	-0.124452	14.072431	-0.014883	7.547535	1.803155	nan	0.510330	2.343427	4579.615828	-1204.482292	3394.512906	4324.386123	-957.770460
231.000000	7.679811	7.710170	1.008906	0.089454	2.928497	-13759.556572	-10940.972335	-2985.600358	-12913.923189	-13361.025736	9.235898	959.920417	23.056297	22.821263	25.522837	23.344904	23.024271	-2.909595	0.844760	0.979471	196673.719790	-0.192193	12.649704	-0.061480	0.000000	2.032845	-0.124454	-0.124444	14.081979	-0.015075	7.542363	1.804355	nan	0.510693	2.344685	4570.571278	-1204.482292	3392.012904	4315.316052	-957.770460
231.200000	7.679948	7.709868	1.008503	0.088061	2.943779	-13756.070612	-10939.778284	-2985.116631	-12922.439317	-13369.541863	9.238381	962.152767	23.056632	22.820346	25.521829	23.344716	23.031971	-2.909699	0.846475	0.980226	196672.657028	-0.190504	12.648395	-0.061898	0.000000	2.031048	-0.124451	-0.124440	14.100589	-0.015001	7.542836	1.806752	nan	0.510682	2.344223	4568.590705	-1204.482292	3392.084725	4320.397360	-957.770460
231.400000	7.679768	7.709650	1.004591	0.087962	2.947867	-13738.006513	-10939.529534	-2984.844318	-12915.473459	-13362.576005	9.241216	962.786219	23.060102	22.818742	25.515834	23.352874	23.033037	-2.909907	0.846215	0.980401	196662.338609	-0.190249	12.646576	-0.062236	0.000000	2.029306	-0.124448	-0.124446	14.105596	-0.014710	7.556176	1.807432	nan	0.510580	2.339701	4558.647761	-1204.482292	3392.778593	4316.993665	-957.770460
231.600000	7.678978	7.709407	0.998667	0.089019	2.939738	-13713.807056	-10940.676750	-2984.517108	-12889.097429	-13336.199976	9.244088	960.831994	23.065772	22.821240	25.510749	23.364075	23.028871	-2.909967	0.847081	0.979892	196669.375484	-0.190348	12.644478	-0.062241	0.000000	2.030470	-0.124449	-0.124449	14.088968	-0.014432	7.576925	1.805334	nan	0.510650	2.332822	4543.903214	-1204.482292	3392.278241	4300.978001	-957.770460
231.800000	7.678216	7.708869	0.995682	0.089851	2.926755	-13729.150222	-10942.012945	-2984.477686	-12885.482479	-13332.585025	9.246636	959.139467	23.071336	22.824127	25.511237	23.370115	23.023569	-2.910048	0.849010	0.979519	196666.263357	-0.190039	12.642585	-0.061754	0.000000	2.032519	-0.124449	-0.124450	14.074425	-0.014063	7.586593	1.803516	nan	0.510619	2.329332	4553.129200	-1204.482292	3392.477951	4299.051269	-957.770460
232.000000	7.677637	7.708484	0.996445	0.090395	2.911728	-13797.771603	-10942.280302	-2984.932145	-12930.073701	-13377.176247	9.249146	958.935858	23.073269	22.820872	25.515496	23.367341	23.019355	-2.910142	0.848162	0.979164	196652.350912	-0.189977	12.640550	-0.061467	0.000000	2.033162	-0.124452	-0.124447	14.072308	-0.013651	7.582331	1.803298	nan	0.510481	2.330190	4594.451722	-1204.482292	3393.427233	4326.230681	-957.770460
232.200000	7.677268	7.708555	0.998607	0.090441	2.899682	-13886.027195	-10941.459813	-2985.317867	-13002.591845	-13449.694392	9.251889	959.169108	23.072799	22.817269	25.516618	23.361328	23.017496	-2.909996	0.845879	0.978773	196629.802066	-0.189907	12.638446	-0.061880	0.000000	2.032421	-0.124454	-0.124443	14.074373	-0.013762	7.573045	1.803548	nan	0.510258	2.332706	4647.916630	-1204.482292	3394.975052	4370.436232	-957.770460
232.400000	7.676938	7.708393	1.001551	0.090166	2.901267	-13956.183447	-10942.080291	-2985.308644	-13064.574401	-13511.676947	9.254622	960.140045	23.074300	22.818196	25.512014	23.360724	23.015644	-2.909886	0.846933	0.978377	196615.554800	-0.190537	12.636012	-0.062378	0.000000	2.030632	-0.124447	-0.124444	14.082968	-0.014225	7.560162	1.804591	nan	0.510117	2.336181	4690.166115	-1204.482292	3395.964501	4407.886009	-957.770460
232.600000	7.676320	7.708136	1.003261	0.090441	2.917973	-13977.317441	-10944.450194	-2985.048790	-13089.877199	-13536.979745	9.257078	961.356085	23.078172	22.821036	25.505886	23.365968	23.011067	-2.910056	0.850524	0.977810	196615.240340	-0.191399	12.632652	-0.062364	0.000000	2.029822	-0.124441	-0.124452	14.093157	-0.014235	7.551244	1.805897	nan	0.510114	2.338226	4702.620924	-1204.482292	3395.998659	4422.804165	-957.770460
232.800000	7.675758	7.708105	1.001540	0.091034	2.934615	-13953.134008	-10946.126780	-2985.195154	-13080.465614	-13527.568161	9.259328	960.733156	23.080226	22.823970	25.502488	23.370611	23.006966	-2.910109	0.852886	0.977817	196618.070349	-0.191499	12.629078	-0.062160	0.000000	2.031288	-0.124447	-0.124458	14.087822	-0.014114	7.555410	1.805228	nan	0.510142	2.336243	4688.191924	-1204.482292	3395.801367	4417.070647	-957.770460
