***Resultados da Análise***
Data do teste experimental: 2025/02/25
Data tratamento: 16/05/2025
Arquivo Original: example/ID4
Coluna Critério: J Água
Tamanho Mínimo da Janela: 100.0 segundos
Tamanho Máximo da Janela: 150.0 segundos
Tamanho Ótimo da Janela: 100.0 segundos
Média da Janela: 0.2000
Desvio Padrão: 0.0007
Tempo Inicial: 171.20 segundos
Tempo Final: 271.20 segundos
Número de Pontos: 501
***Dados da Janela***
***End_of_Header***
X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa	PDT-M-0101B-10kPa	PDT-M-0101C-3kPa	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Água	Comment
200.800000	7.549122	7.577313	0.335878	0.168087	0.612301	-351.749878	2705.888872	-46.742977	7.185024	20.453369	30.178536	28.326757	30.966610	29.083609	30.591066	-2.904993	1.483960	0.842578	211616.870590	-0.190432	11.345318	-0.022671	0.000000	2.044176	-0.124344	-0.124333	0.000000	1.559813	10.012031	0.200077	nan
201.000000	7.548448	7.577196	0.338837	0.167950	0.631857	-349.260130	2705.886739	-46.289556	7.183657	20.453327	30.180413	28.327835	30.959857	29.084914	30.590637	-2.905083	1.484354	0.843430	211654.504654	-0.188689	11.345950	-0.022803	0.000000	2.043385	-0.124343	-0.124335	0.000000	1.559811	9.990054	0.200076	nan
201.200000	7.547775	7.576671	0.340054	0.168984	0.651860	-356.431949	2705.989189	-45.330545	7.182262	20.457841	30.184255	28.327955	30.951385	29.092641	30.587751	-2.905210	1.484807	0.843422	211716.066307	-0.184875	11.346067	-0.023044	0.000000	2.042974	-0.124341	-0.124342	0.000000	1.560008	9.980191	0.200102	nan
201.400000	7.547390	7.576487	0.335735	0.169955	0.670066	-351.089161	2706.281425	-45.585613	7.181011	20.449366	30.187938	28.329610	30.946741	29.100713	30.582863	-2.905267	1.484998	0.842591	211765.669764	-0.181904	11.345914	-0.023254	0.000000	2.044036	-0.124340	-0.124347	0.000000	1.559639	10.011911	0.200054	nan
201.600000	7.547006	7.576749	0.327545	0.170351	0.673833	-322.056205	2706.436099	-46.925518	7.179848	20.396660	30.187169	28.331722	30.946783	29.101160	30.578721	-2.905310	1.485790	0.841945	211711.536449	-0.181396	11.345980	-0.022938	0.000000	2.045456	-0.124343	-0.124350	0.000000	1.557340	10.073999	0.199759	nan
201.800000	7.546673	7.576713	0.322671	0.170349	0.674651	-282.759159	2706.336641	-47.665622	7.178683	20.319162	30.182302	28.331553	30.951276	29.095693	30.579236	-2.905144	1.485883	0.841810	211577.415740	-0.184764	11.346071	-0.022445	0.000000	2.045500	-0.124347	-0.124351	0.000000	1.553956	10.111323	0.199325	nan
202.000000	7.546688	7.576440	0.325758	0.170018	0.669361	-241.986173	2706.202368	-47.383709	7.177426	20.277724	30.176968	28.329178	30.957473	29.089883	30.582885	-2.904891	1.484345	0.841852	211420.798019	-0.189638	11.345860	-0.022377	0.000000	2.044705	-0.124349	-0.124349	0.000000	1.552145	10.087552	0.199093	nan
202.200000	7.546517	7.576222	0.328224	0.169769	0.649288	-199.797567	2706.172551	-47.103643	7.176059	20.276154	30.174452	28.328400	30.958962	29.086652	30.584460	-2.904899	1.483066	0.841955	211295.730222	-0.190333	11.345658	-0.022589	0.000000	2.044238	-0.124345	-0.124346	0.000000	1.552076	10.068459	0.199084	nan
202.400000	7.546133	7.575807	0.322777	0.169728	0.629105	-183.064264	2706.279648	-46.030298	7.174861	20.279399	30.174181	28.329625	30.956608	29.084966	30.582886	-2.905019	1.483697	0.842055	211228.162482	-0.185989	11.345767	-0.022821	0.000000	2.044121	-0.124346	-0.124344	0.000000	1.552218	10.109418	0.199102	nan
202.600000	7.546037	7.575329	0.312540	0.169516	0.609707	-183.853882	2706.381162	-45.372891	7.173625	20.281830	30.173107	28.330496	30.954373	29.083415	30.580586	-2.904947	1.485013	0.841870	211166.294387	-0.181490	11.346058	-0.022830	0.000000	2.044293	-0.124350	-0.124343	0.000000	1.552324	10.187879	0.199116	nan
202.800000	7.545984	7.575257	0.305505	0.168936	0.583179	-186.439354	2706.407484	-58.839290	7.172170	20.299919	30.168360	28.331844	30.955199	29.081950	30.582613	-2.904813	1.485038	0.841633	211106.306078	-0.181725	11.346311	-0.022648	0.000000	2.044653	-0.124351	-0.124344	0.000000	1.553115	10.242919	0.199217	nan
203.000000	7.545893	7.575479	0.303874	0.168472	0.561631	-300.635437	2706.274921	-147.871286	7.170978	20.330678	30.161074	28.330959	30.956140	29.080445	30.590676	-2.904858	1.483919	0.842157	211051.310391	-0.186265	11.346560	-0.022544	0.000000	2.044529	-0.124350	-0.124344	0.000000	1.554460	10.256292	0.199390	nan
203.200000	7.546028	7.575340	0.301645	0.168174	0.547737	-554.088850	2706.028703	-356.542405	7.169886	20.349238	30.158037	28.326576	30.951397	29.079949	30.597687	-2.904935	1.482660	0.842861	211003.176481	-0.190685	11.346604	-0.022497	0.000000	2.044041	-0.124350	-0.124341	0.000000	1.555270	10.273727	0.199494	nan
203.400000	7.546127	7.574687	0.297910	0.167941	0.531257	-749.967944	2706.060796	-579.438304	7.168441	20.357763	30.162920	28.324393	30.943038	29.081974	30.597889	-2.904951	1.482122	0.842606	210934.021616	-0.192166	11.346135	-0.022545	0.000000	2.043688	-0.124348	-0.124337	0.000000	1.555643	10.301880	0.199542	nan
203.600000	7.545779	7.574181	0.295802	0.168011	0.520607	-765.625565	2706.292571	-675.741674	7.166925	20.368070	30.171300	28.326503	30.934908	29.086294	30.592942	-2.905168	1.482949	0.842186	210825.643908	-0.190221	11.345883	-0.022657	0.000000	2.043435	-0.124345	-0.124339	0.000000	1.556093	10.317462	0.199599	nan
203.800000	7.544920	7.573884	0.297295	0.168522	0.518972	-689.037197	2706.464892	-641.957108	7.165856	20.378335	30.177737	28.329481	30.931072	29.089186	30.586034	-2.905317	1.484248	0.842387	210679.203720	-0.186792	11.346527	-0.022624	0.000000	2.043069	-0.124343	-0.124343	0.000000	1.556541	10.305573	0.199657	nan
204.000000	7.544153	7.573412	0.301179	0.169479	0.515687	-633.944774	2706.630999	-557.099782	7.165027	20.397411	30.179084	28.330448	30.930584	29.087770	30.583217	-2.905123	1.484898	0.842589	210414.819594	-0.184567	11.347375	-0.022585	0.000000	2.043057	-0.124343	-0.124345	0.000000	1.557373	10.274947	0.199764	nan
204.200000	7.544018	7.572998	0.302296	0.169944	0.519891	-605.106076	2706.687605	-475.994526	7.163759	20.424098	30.177413	28.329979	30.929778	29.085689	30.587845	-2.904999	1.485107	0.842239	210114.163342	-0.183521	11.347736	-0.022751	0.000000	2.043606	-0.124344	-0.124342	0.000000	1.558537	10.265951	0.199913	nan
204.400000	7.543975	7.572783	0.298596	0.169781	0.536264	-561.186308	2706.683022	-409.346832	7.162445	20.439079	30.178646	28.329907	30.927096	29.088353	30.592440	-2.905159	1.484626	0.842093	209737.610881	-0.182696	11.347954	-0.022929	0.000000	2.043921	-0.124342	-0.124340	0.000000	1.559190	10.295062	0.199997	nan
204.600000	7.543478	7.572568	0.296414	0.169685	0.549443	-501.973292	2706.735855	-349.865531	7.161521	20.442965	30.181580	28.329719	30.922473	29.095280	30.590257	-2.905356	1.484399	0.842451	209176.844872	-0.181903	11.348451	-0.022971	0.000000	2.044133	-0.124339	-0.124344	0.000000	1.559360	10.312444	0.200018	nan
204.800000	7.542877	7.572412	0.304249	0.169681	0.561340	-468.433145	2706.827724	-291.494105	7.160293	20.442483	30.182459	28.329244	30.919625	29.101489	30.582708	-2.905333	1.485669	0.842347	208790.499618	-0.182539	11.348866	-0.022836	0.000000	2.044976	-0.124339	-0.124349	0.000000	1.559339	10.250575	0.200016	nan
205.000000	7.542385	7.572436	0.318867	0.169840	0.577271	-484.500418	2706.926828	-234.849269	7.158805	20.429667	30.181671	28.329828	30.916882	29.101868	30.575757	-2.905254	1.486052	0.841885	208605.740060	-0.185776	11.348794	-0.022615	0.000000	2.045649	-0.124346	-0.124352	0.000000	1.558780	10.136776	0.199944	nan
205.200000	7.541852	7.572464	0.330880	0.170339	0.588037	-521.148722	2706.946866	-185.552052	7.157740	20.401696	30.178883	28.330200	30.913840	29.094620	30.574555	-2.905214	1.485477	0.842093	208342.255471	-0.188914	11.348564	-0.022466	0.000000	2.045092	-0.124351	-0.124350	0.000000	1.557560	10.044958	0.199788	nan
205.400000	7.541740	7.572314	0.337275	0.170711	0.600845	-546.157564	2707.002475	-147.172256	7.156753	20.374399	30.174823	28.330050	30.918593	29.085147	30.579385	-2.904976	1.486346	0.842717	208007.194785	-0.189058	11.348484	-0.022404	0.000000	2.044149	-0.124350	-0.124343	0.000000	1.556369	9.996819	0.199635	nan
205.600000	7.542198	7.572036	0.342608	0.170019	0.620477	-549.831827	2707.030828	-119.004455	7.155386	20.363874	30.171215	28.330363	30.927969	29.081160	30.585723	-2.904917	1.486150	0.842747	207653.327868	-0.186376	11.348418	-0.022490	0.000000	2.043943	-0.124347	-0.124339	0.000000	1.555909	9.957016	0.199576	nan
205.800000	7.542213	7.571668	0.352371	0.168990	0.632451	-554.756468	2706.901626	-97.921299	7.154005	20.363656	30.169185	28.329763	30.929805	29.083779	30.589979	-2.905172	1.483913	0.842653	207596.407240	-0.182977	11.348473	-0.022534	0.000000	2.044190	-0.124344	-0.124343	0.000000	1.555900	9.884814	0.199575	nan
206.000000	7.541584	7.571244	0.363565	0.168620	0.641973	-584.606091	2706.865787	-81.604278	7.152856	20.362362	30.169212	28.329947	30.924191	29.087289	30.592716	-2.905085	1.483195	0.843016	208083.764268	-0.182417	11.348687	-0.022481	0.000000	2.044428	-0.124345	-0.124347	0.000000	1.555843	9.803140	0.199567	nan
206.200000	7.540982	7.570967	0.370317	0.168505	0.655511	-612.887515	2706.944806	-70.079406	7.151590	20.368481	30.166888	28.331494	30.918484	29.085691	30.593393	-2.904766	1.484396	0.843101	208741.495563	-0.185723	11.348869	-0.022512	0.000000	2.045160	-0.124350	-0.124345	0.000000	1.556111	9.754426	0.199602	nan
206.400000	7.540953	7.570843	0.370657	0.168323	0.662453	-597.749590	2706.890983	-63.201005	7.150200	20.394821	30.161531	28.329642	30.916810	29.080551	30.593669	-2.904694	1.485017	0.842734	209035.560500	-0.189805	11.349113	-0.022683	0.000000	2.045282	-0.124354	-0.124340	0.000000	1.557260	9.752086	0.199749	nan
206.600000	7.541551	7.570362	0.371053	0.168116	0.668258	-543.162801	2706.758069	-58.965856	7.148990	20.424818	30.160929	28.324822	30.916581	29.078303	30.596761	-2.904843	1.484503	0.842885	208938.319110	-0.190550	11.349427	-0.023001	0.000000	2.043533	-0.124351	-0.124337	0.000000	1.558569	9.749141	0.199917	nan
206.800000	7.541909	7.569493	0.378409	0.168307	0.676076	-510.470593	2706.838555	-54.134270	7.147886	20.441222	30.168400	28.323161	30.916843	29.081334	30.598474	-2.904996	1.484420	0.843704	209022.450026	-0.186615	11.349743	-0.023236	0.000000	2.042336	-0.124346	-0.124334	0.000000	1.559284	9.696438	0.200009	nan
207.000000	7.541594	7.569089	0.386285	0.169131	0.676157	-524.853459	2707.094940	-48.436124	7.146815	20.452292	30.179112	28.325914	30.916562	29.088510	30.595759	-2.905169	1.484684	0.843770	209661.997007	-0.182859	11.350103	-0.023213	0.000000	2.043144	-0.124345	-0.124336	0.000000	1.559766	9.641084	0.200071	nan
207.200000	7.540664	7.569238	0.388796	0.169926	0.674770	-534.864842	2707.254017	-45.083761	7.145714	20.457796	30.185801	28.328717	30.911619	29.095126	30.591414	-2.905386	1.484526	0.843006	210414.059355	-0.184393	11.350559	-0.022999	0.000000	2.044280	-0.124345	-0.124346	0.000000	1.560006	9.623952	0.200101	nan
207.400000	7.539724	7.569312	0.385207	0.169947	0.677163	-503.729500	2707.310264	-45.970248	7.144410	20.452540	30.185877	28.329513	30.911535	29.097339	30.588342	-2.905248	1.485014	0.842602	211042.108811	-0.188155	11.350896	-0.022766	0.000000	2.044644	-0.124343	-0.124352	0.000000	1.559777	9.649235	0.200072	nan
207.600000	7.539572	7.569164	0.379695	0.169539	0.674109	-445.676095	2707.327462	-50.179848	7.142928	20.453559	30.180929	28.329217	30.922399	29.096965	30.588659	-2.904958	1.486159	0.842629	211725.227606	-0.188354	11.350812	-0.022719	0.000000	2.044612	-0.124341	-0.124350	0.000000	1.559821	9.687919	0.200078	nan
207.800000	7.539619	7.568767	0.382541	0.169507	0.668354	-402.920304	2707.319182	-54.242954	7.141505	20.463690	30.176070	28.326651	30.933095	29.095934	30.589162	-2.905086	1.486408	0.842746	212184.114353	-0.184922	11.350703	-0.022776	0.000000	2.044468	-0.124341	-0.124347	0.000000	1.560263	9.667851	0.200134	nan
208.000000	7.539111	7.568391	0.389022	0.170026	0.667146	-391.615110	2707.408091	-55.431497	7.140452	20.465235	30.178877	28.323791	30.935776	29.094803	30.585664	-2.905339	1.485190	0.842814	212323.188192	-0.181705	11.350913	-0.022885	0.000000	2.044255	-0.124341	-0.124349	0.000000	1.560330	9.622662	0.200143	nan
208.200000	7.538374	7.568394	0.387132	0.170520	0.662883	-379.745046	2707.672152	-55.512131	7.139522	20.466563	30.185664	28.326235	30.936449	29.093974	30.580308	-2.905338	1.484210	0.842903	212393.082601	-0.181709	11.351079	-0.023000	0.000000	2.044398	-0.124345	-0.124349	0.000000	1.560388	9.635860	0.200150	nan
208.400000	7.537960	7.568458	0.379096	0.170252	0.658316	-348.082353	2707.834955	-56.268801	7.138264	20.472468	30.185403	28.331330	30.945808	29.093317	30.577322	-2.905214	1.485057	0.842535	212485.469107	-0.184732	11.351084	-0.022945	0.000000	2.044801	-0.124350	-0.124347	0.000000	1.560645	9.692237	0.200183	nan
208.600000	7.538038	7.568339	0.371282	0.170083	0.659150	-299.430492	2707.693756	-56.789061	7.136907	20.442253	30.176169	28.332833	30.961707	29.090900	30.580802	-2.905085	1.485430	0.841674	212598.074591	-0.188648	11.351045	-0.022835	0.000000	2.044843	-0.124350	-0.124351	0.000000	1.559329	9.747780	0.200014	nan
208.800000	7.538301	7.568226	0.367889	0.170421	0.653963	-237.437765	2707.538090	-56.747268	7.135739	20.360298	30.165176	28.330842	30.973916	29.086358	30.590170	-2.904947	1.484170	0.841627	212644.256468	-0.190936	11.351043	-0.022622	0.000000	2.044653	-0.124347	-0.124350	0.000000	1.555753	9.772299	0.199556	nan
209.000000	7.538440	7.568020	0.369237	0.169476	0.646666	-188.186536	2707.537779	-56.170303	7.134533	20.293265	30.160405	28.328198	30.981636	29.084441	30.596926	-2.904811	1.484137	0.842364	212564.737383	-0.190350	11.351041	-0.022284	0.000000	2.044680	-0.124346	-0.124340	0.000000	1.552824	9.762773	0.199180	nan
209.200000	7.538428	7.567583	0.368491	0.168067	0.645994	-167.458325	2707.559606	-55.602592	7.133255	20.282265	30.163662	28.326324	30.987835	29.086581	30.596078	-2.904806	1.485089	0.842635	212426.551548	-0.187882	11.350881	-0.022166	0.000000	2.044693	-0.124347	-0.124339	0.000000	1.552343	9.767717	0.199118	nan
209.400000	7.538026	7.567018	0.360853	0.168475	0.642686	-148.983462	2707.571570	-55.923602	7.132087	20.293880	30.169559	28.325686	30.993080	29.087894	30.592073	-2.904926	1.484674	0.842705	212252.749002	-0.185003	11.350823	-0.022373	0.000000	2.044422	-0.124347	-0.124343	0.000000	1.552851	9.822055	0.199184	nan
209.600000	7.537686	7.566499	0.350945	0.169504	0.637974	-131.468195	2707.654569	-58.419570	7.130781	20.302452	30.172554	28.326976	30.995958	29.085129	30.590517	-2.904955	1.484311	0.842949	212029.423615	-0.183797	11.351135	-0.022625	0.000000	2.044188	-0.124348	-0.124342	0.000000	1.553226	9.893837	0.199232	nan
209.800000	7.537838	7.566304	0.347383	0.169421	0.636567	-152.743920	2707.756885	-72.579796	7.129318	20.322759	30.172686	28.328516	30.998252	29.080603	30.594240	-2.904923	1.485109	0.842851	211812.131341	-0.185517	11.351770	-0.022640	0.000000	2.043912	-0.124351	-0.124339	0.000000	1.554114	9.920359	0.199345	nan
210.000000	7.537625	7.566229	0.351567	0.168419	0.629442	-252.844155	2707.749634	-122.619982	7.128207	20.354847	30.173220	28.328528	31.001903	29.079975	30.601214	-2.904960	1.484812	0.842894	211588.865517	-0.188747	11.352459	-0.022611	0.000000	2.042923	-0.124346	-0.124337	0.000000	1.555515	9.890273	0.199525	nan
210.200000	7.536984	7.565942	0.357403	0.167923	0.619043	-398.899767	2707.736919	-211.998450	7.127301	20.366865	30.174923	28.328274	31.002672	29.085512	30.603278	-2.905033	1.483631	0.843332	211436.722795	-0.190035	11.352681	-0.022884	0.000000	2.042451	-0.124341	-0.124337	0.000000	1.556040	9.847630	0.199593	nan
210.400000	7.536637	7.565515	0.360134	0.168068	0.617161	-477.140620	2707.811789	-282.873912	7.126105	20.363856	30.177280	28.328345	31.002483	29.095057	30.597291	-2.905120	1.484100	0.843588	211390.460120	-0.187403	11.352471	-0.023092	0.000000	2.043752	-0.124341	-0.124339	0.000000	1.555909	9.827164	0.199576	nan
210.600000	7.536465	7.565147	0.359043	0.168381	0.616471	-465.165107	2707.885777	-290.037667	7.124878	20.368882	30.180506	28.328650	31.004274	29.102783	30.589008	-2.905244	1.485390	0.843219	211296.553563	-0.183401	11.352280	-0.022881	0.000000	2.045023	-0.124344	-0.124343	0.000000	1.556128	9.834513	0.199604	nan
210.800000	7.536087	7.564946	0.355429	0.169822	0.612925	-426.606751	2707.995792	-262.319162	7.123855	20.378619	30.182697	28.329446	31.006299	29.101274	30.583196	-2.905265	1.485638	0.842327	210945.678514	-0.181541	11.352231	-0.022747	0.000000	2.044946	-0.124347	-0.124348	0.000000	1.556553	9.860513	0.199658	nan
211.000000	7.535626	7.564909	0.351091	0.170881	0.616951	-382.629061	2708.193498	-231.379242	7.122741	20.417565	30.183191	28.329846	31.007970	29.093073	30.581108	-2.905125	1.485503	0.842009	210126.597978	-0.182264	11.352565	-0.022764	0.000000	2.044481	-0.124346	-0.124347	0.000000	1.558252	9.892471	0.199876	nan
211.200000	7.535449	7.564866	0.348379	0.170038	0.620474	-335.488546	2708.333702	-197.098253	7.121313	20.495575	30.182146	28.329160	31.011504	29.087597	30.581813	-2.905073	1.485767	0.842417	209203.519186	-0.184648	11.353086	-0.022700	0.000000	2.044144	-0.124343	-0.124345	0.000000	1.561652	9.912923	0.200312	nan
211.400000	7.535265	7.564600	0.349130	0.169186	0.618776	-300.440732	2708.256541	-158.871356	7.119801	20.550375	30.180187	28.328273	31.016934	29.088875	30.583937	-2.905135	1.485699	0.842542	208743.714427	-0.187950	11.353189	-0.022644	0.000000	2.043852	-0.124342	-0.124350	0.000000	1.564036	9.907391	0.200618	nan
211.600000	7.534703	7.564443	0.350382	0.169123	0.623625	-284.530944	2708.255322	-123.407804	7.118481	20.553593	30.179266	28.329203	31.018154	29.094071	30.587032	-2.905073	1.484872	0.842505	208698.822544	-0.190134	11.353029	-0.022660	0.000000	2.044387	-0.124342	-0.124351	0.000000	1.564176	9.897890	0.200636	nan
211.800000	7.534221	7.564664	0.346345	0.169199	0.627860	-269.151257	2708.448817	-97.125506	7.117355	20.540532	30.175854	28.331381	31.018629	29.095435	30.589172	-2.904962	1.484522	0.842875	208743.389863	-0.188395	11.352962	-0.022714	0.000000	2.045575	-0.124345	-0.124348	0.000000	1.563608	9.927715	0.200563	nan
212.000000	7.533991	7.564626	0.337184	0.169459	0.625892	-225.963412	2708.392470	-80.960358	7.116246	20.540386	30.167668	28.331159	31.024213	29.089717	30.590307	-2.904923	1.485192	0.842988	208648.141632	-0.183711	11.352813	-0.022659	0.000000	2.045697	-0.124352	-0.124347	0.000000	1.563602	9.995770	0.200562	nan
212.200000	7.533957	7.564057	0.329889	0.169385	0.628110	-164.169002	2708.172163	-70.718346	7.114995	20.560374	30.160144	28.329101	31.028621	29.082413	30.594030	-2.904761	1.485264	0.842665	208483.318375	-0.182065	11.352510	-0.022604	0.000000	2.044573	-0.124355	-0.124347	0.000000	1.564471	10.049898	0.200674	nan
212.400000	7.534283	7.563636	0.327405	0.168618	0.626458	-128.017796	2708.126864	-62.401683	7.113670	20.591198	30.159110	28.327387	31.026921	29.079095	30.599130	-2.904741	1.484517	0.842759	208784.749772	-0.185165	11.352394	-0.022647	0.000000	2.043747	-0.124352	-0.124341	0.000000	1.565811	10.068115	0.200846	nan
212.600000	7.534486	7.563370	0.321488	0.168034	0.614661	-120.213136	2708.245791	-56.715434	7.112463	20.614541	30.164651	28.326336	31.021088	29.080628	30.598822	-2.905017	1.484797	0.843057	209636.091924	-0.188792	11.352503	-0.022790	0.000000	2.043644	-0.124344	-0.124335	0.000000	1.566825	10.112841	0.200976	nan
212.800000	7.534267	7.562696	0.305659	0.168359	0.607828	-73.794427	2708.401780	-56.313595	7.111463	20.623251	30.171600	28.327323	31.015768	29.083342	30.593967	-2.905049	1.485790	0.843088	210381.891192	-0.189753	11.352617	-0.022966	0.000000	2.043591	-0.124341	-0.124335	0.000000	1.567203	10.234567	0.201024	nan
213.000000	7.533927	7.562058	0.291921	0.168995	0.601622	26.509239	2708.487316	-58.486881	7.110325	20.618195	30.174441	28.329969	31.013161	29.084939	30.593187	-2.904848	1.485656	0.842701	210947.513487	-0.186765	11.352784	-0.023020	0.000000	2.043669	-0.124345	-0.124338	0.000000	1.566984	10.342631	0.200996	nan
213.200000	7.533597	7.562041	0.294594	0.169110	0.583221	74.923289	2708.534966	-57.152737	7.108961	20.614694	30.172256	28.330694	31.009408	29.087269	30.597474	-2.904859	1.484788	0.842226	211484.798490	-0.183350	11.353165	-0.022961	0.000000	2.043836	-0.124348	-0.124341	0.000000	1.566832	10.321447	0.200977	nan
213.400000	7.533387	7.562011	0.306646	0.168963	0.564187	10.237580	2708.457026	-52.462968	7.107730	20.643984	30.170851	28.327662	31.004073	29.090070	30.600627	-2.905063	1.484844	0.842280	211896.450803	-0.184321	11.353674	-0.022769	0.000000	2.043656	-0.124346	-0.124346	0.000000	1.568103	10.226556	0.201140	nan
213.600000	7.533103	7.561525	0.310900	0.169022	0.549427	-89.641491	2708.390575	-49.651353	7.106562	20.697891	30.175180	28.325398	30.999439	29.092655	30.598649	-2.905094	1.485487	0.842421	212257.443158	-0.188178	11.353834	-0.022642	0.000000	2.043494	-0.124341	-0.124347	0.000000	1.570442	10.192844	0.201440	nan
213.800000	7.532591	7.561141	0.303333	0.169263	0.535278	-141.145053	2708.592545	-50.595439	7.105300	20.731572	30.182698	28.326719	30.991954	29.096971	30.591621	-2.905098	1.485249	0.842342	212528.375845	-0.191356	11.353590	-0.022799	0.000000	2.043863	-0.124339	-0.124346	0.000000	1.571902	10.251065	0.201627	nan
214.000000	7.532021	7.561241	0.294640	0.169434	0.529969	-146.797720	2708.851082	-51.933216	7.104062	20.730527	30.187783	28.328861	30.985207	29.100563	30.582803	-2.905348	1.485405	0.842230	212719.537267	-0.191899	11.353525	-0.022938	0.000000	2.044312	-0.124341	-0.124347	0.000000	1.571856	10.319681	0.201621	nan
214.200000	7.531378	7.561401	0.294616	0.169794	0.530075	-149.722028	2708.999974	-50.824088	7.102962	20.712810	30.187254	28.330424	30.985690	29.097762	30.578398	-2.905430	1.486241	0.842318	212878.417670	-0.190009	11.353645	-0.022801	0.000000	2.044387	-0.124344	-0.124348	0.000000	1.571089	10.320134	0.201523	nan
214.400000	7.530913	7.561153	0.302205	0.170091	0.526997	-179.130711	2709.008367	-48.280619	7.101656	20.696447	30.181105	28.330381	30.986958	29.092042	30.582469	-2.905164	1.485904	0.842342	212940.513168	-0.187160	11.353287	-0.022554	0.000000	2.044306	-0.124345	-0.124351	0.000000	1.570379	10.259389	0.201432	nan
214.600000	7.530835	7.560667	0.307157	0.169495	0.530685	-222.511330	2708.942482	-46.297234	7.100191	20.688396	30.174222	28.328959	30.985531	29.090554	30.589323	-2.905016	1.484709	0.842093	212919.003460	-0.184041	11.352518	-0.022514	0.000000	2.044262	-0.124344	-0.124350	0.000000	1.570030	10.219236	0.201387	nan
214.800000	7.530854	7.560045	0.305239	0.168884	0.542066	-243.387724	2708.927950	-45.735619	7.099127	20.687881	30.171906	28.328432	30.986471	29.092828	30.591885	-2.905088	1.483832	0.842023	212861.176520	-0.182488	11.352204	-0.022641	0.000000	2.044201	-0.124344	-0.124348	0.000000	1.570008	10.233282	0.201384	nan
215.000000	7.530688	7.559416	0.306553	0.168910	0.549965	-252.539529	2708.956397	-44.774133	7.098044	20.689921	30.172527	28.329247	30.987292	29.095064	30.589698	-2.905053	1.483789	0.841982	212874.497258	-0.184633	11.352471	-0.022572	0.000000	2.044329	-0.124346	-0.124346	0.000000	1.570096	10.222477	0.201396	nan
215.200000	7.530472	7.559108	0.315024	0.168498	0.560963	-285.228877	2709.001101	-41.940797	7.096616	20.691113	30.171727	28.329679	30.981136	29.093122	30.586645	-2.904928	1.483798	0.842012	212994.824349	-0.188842	11.352833	-0.022272	0.000000	2.044948	-0.124351	-0.124345	0.000000	1.570148	10.156338	0.201402	nan
215.400000	7.530237	7.559253	0.321422	0.167963	0.577520	-324.019281	2709.008212	-39.558408	7.095273	20.690091	30.169016	28.328054	30.969059	29.086005	30.589328	-2.904840	1.483235	0.842229	213043.110071	-0.191502	11.353148	-0.022122	0.000000	2.044938	-0.124355	-0.124343	0.000000	1.570104	10.107254	0.201396	nan
215.600000	7.529902	7.559516	0.323905	0.167972	0.589099	-339.906229	2708.982360	-38.762408	7.094072	20.658518	30.167270	28.325039	30.962045	29.076982	30.597459	-2.904774	1.482810	0.842212	212970.758871	-0.192485	11.353231	-0.022229	0.000000	2.043887	-0.124353	-0.124340	0.000000	1.568734	10.088544	0.201221	nan
215.800000	7.529774	7.559414	0.327918	0.167596	0.601656	-346.838585	2708.923908	-38.260247	7.092837	20.567902	30.166938	28.323074	30.963972	29.073545	30.603239	-2.904739	1.483501	0.842323	212916.823993	-0.192061	11.352908	-0.022368	0.000000	2.043253	-0.124349	-0.124334	0.000000	1.564798	10.057768	0.200716	nan
216.000000	7.529667	7.559084	0.334055	0.167105	0.615516	-362.928692	2708.832410	-37.251382	7.091526	20.465571	30.167864	28.324467	30.962487	29.081198	30.604272	-2.904851	1.484859	0.842642	212924.959424	-0.188719	11.352184	-0.022575	0.000000	2.043361	-0.124344	-0.124332	0.000000	1.560345	10.010360	0.200145	nan
216.200000	7.529385	7.558736	0.341122	0.167631	0.621645	-386.386566	2708.820584	-34.994839	7.090166	20.424365	30.172085	28.328059	30.951082	29.091283	30.602434	-2.904998	1.485621	0.842619	212936.137951	-0.184103	11.351424	-0.022898	0.000000	2.043712	-0.124340	-0.124340	0.000000	1.558549	9.956027	0.199914	nan
216.400000	7.529076	7.558284	0.345847	0.168548	0.629431	-411.046765	2708.915793	-32.108948	7.088989	20.433807	30.177455	28.330636	30.938742	29.094255	30.597653	-2.904919	1.485952	0.842459	212959.530850	-0.181491	11.351312	-0.023005	0.000000	2.044433	-0.124341	-0.124344	0.000000	1.558961	9.919943	0.199967	nan
216.600000	7.528942	7.557975	0.345683	0.168724	0.638504	-419.088700	2708.990258	-31.061989	7.088004	20.446198	30.178970	28.330514	30.936955	29.092067	30.592678	-2.904860	1.485901	0.842538	212982.011345	-0.182042	11.351835	-0.022688	0.000000	2.044688	-0.124343	-0.124342	0.000000	1.559501	9.921201	0.200036	nan
