***Resultados da Análise***
Data do teste experimental: 2025/05/14
Data tratamento: 23/05/2025
Arquivo Original: example/FSC2_Agua_Ar_Downward_45_graus/ID15
Coluna Critério: Densitometro
Tamanho Mínimo da Janela: 100.0 segundos
Tamanho Máximo da Janela: 200.0 segundos
Tamanho Ótimo da Janela: 103.0 segundos
Média da Janela: 155742.7476
Desvio Padrão: 14.9659
Tempo Inicial: 200.20 segundos
Tempo Final: 302.60 segundos
Número de Pontos: 513
***Estatísticas das variáveis na janela***
Variável: Média | Desvio padrão | Incerteza tipo A
PIT-M-0101: 0.410660 | 0.004145 | 0.000183
PDT-M-0101-40kPa_mA: -1932.383181 | 43.135564 | 1.904482
PDT-M-0101B-10kPa_mA: -2233.559877 | 43.799378 | 1.933790
PDT-M-0101C-3kPa_mA: -1779.766319 | 38.957137 | 1.720000
PDT-M-0101D-30Kpa_mA: -1379.170337 | 40.188354 | 1.774359
PDT-M-0101D-30Kpa_mA_tara: -1826.272884 | 40.188354 | 1.774359
TIT-M-0101: 25.127499 | 0.005336 | 0.000236
Densitometro: 155742.747588 | 14.965867 | 0.660759
J Ar: 3.167244 | 0.009270 | 0.000409
J Água: 1.800324 | 0.004862 | 0.000215
***Dados da Janela***
***End_of_Header***
X_Value	PIT-A-0101	PIT-A-0301	PIT-M-0101	PIT-O-0301	PIT-W-0301	PDT-M-0101-40kPa_mA	PDT-M-0101B-10kPa_mA	PDT-M-0101C-3kPa_mA	PDT-M-0101D-30Kpa_mA	PDT-M-0101D-30Kpa_mA_tara	PIT-A-AUX	Model Pressure Drop	TIT-A-0101	TIT-A-0301	TIT-M-0101	TIT-O-0301	TIT-W-0301	LV-O-0X01	LV-W-0X01	LV-M-0X01	Densitometro	FT-A-0301	FT-A-0302	FT-A-0303	FT-A-0303 1	FT-O-0301	FT-O-0302	FT-O-0303	FT-W-0301	FT-W-0302	J Ar	J Água	Comment
222.800000	7.415973	7.445331	0.414354	0.074461	1.920000	-1916.572642	-2204.842127	-1750.414334	-1355.446363	-1802.548909	9.144060	951.936884	19.784614	21.701595	25.130786	21.701866	22.627031	-2.910814	0.807483	0.971199	155745.790939	-0.201555	3.837308	-0.073139	0.000000	2.029820	-0.124493	-0.124494	14.014720	-0.014789	3.159390	1.795765	nan
223.000000	7.415980	7.444820	0.409128	0.073880	1.922053	-1913.197131	-2203.629596	-1751.683557	-1353.106577	-1800.209124	9.141938	951.307365	19.787966	21.699973	25.124323	21.700645	22.624223	-2.910765	0.807952	0.971385	155747.120266	-0.201382	3.837713	-0.072993	0.000000	2.028865	-0.124491	-0.124490	14.009626	-0.014986	3.171202	1.795086	nan
223.200000	7.415582	7.444580	0.404712	0.073497	1.924346	-1889.994388	-2183.487523	-1745.161554	-1339.995356	-1787.097903	9.139893	953.201667	19.797616	21.702403	25.121697	21.702723	22.616488	-2.910768	0.813751	0.971414	155747.301087	-0.201933	3.837840	-0.073132	0.000000	2.028315	-0.124490	-0.124486	14.025815	-0.015258	3.181136	1.797128	nan
223.400000	7.415613	7.445044	0.404698	0.073591	1.924813	-1874.072717	-2168.542329	-1735.020378	-1327.015189	-1774.117735	9.137859	954.889148	19.802309	21.705142	25.122908	21.706611	22.612427	-2.910858	0.819747	0.970906	155754.778942	-0.201338	3.837847	-0.073407	0.000000	2.028603	-0.124489	-0.124487	14.040212	-0.015487	3.181331	1.798945	nan
223.600000	7.415947	7.445655	0.406924	0.074575	1.923201	-1879.447413	-2172.140337	-1730.129254	-1323.007499	-1770.110046	9.135980	955.119673	19.797071	21.705110	25.125929	21.705595	22.618958	-2.910777	0.819555	0.970385	155758.974331	-0.200245	3.837945	-0.073484	0.000000	2.029661	-0.124486	-0.124486	14.042362	-0.015703	3.176641	1.799193	nan
223.800000	7.416360	7.445874	0.407149	0.075201	1.923328	-1896.224508	-2186.524260	-1733.203327	-1332.748047	-1779.850594	9.133963	953.992692	19.789823	21.703673	25.130404	21.700557	22.627823	-2.910462	0.815585	0.970397	155760.633517	-0.200814	3.837942	-0.073252	0.000000	2.030399	-0.124488	-0.124480	14.032920	-0.015721	3.176275	1.797980	nan
224.000000	7.416674	7.445891	0.405613	0.074022	1.924942	-1909.465202	-2202.513937	-1742.069757	-1351.162114	-1798.264661	9.131733	951.786464	19.788447	21.702607	25.133727	21.700977	22.628428	-2.910332	0.813629	0.970871	155757.580214	-0.201912	3.837635	-0.073040	0.000000	2.030072	-0.124493	-0.124480	14.014176	-0.015509	3.179548	1.795603	nan
224.200000	7.416591	7.445749	0.408265	0.073675	1.924909	-1919.371678	-2215.355259	-1752.194574	-1364.201844	-1811.304391	9.129685	951.208074	19.792166	21.702636	25.130555	21.707490	22.621549	-2.910479	0.814961	0.971426	155762.501757	-0.202311	3.837225	-0.073034	0.000000	2.029031	-0.124496	-0.124489	14.009098	-0.015293	3.173130	1.794979	nan
224.400000	7.416047	7.445664	0.414883	0.074878	1.924651	-1936.542155	-2231.831304	-1762.228290	-1371.207405	-1818.309952	9.127738	953.221091	19.796096	21.703870	25.122603	21.711298	22.613083	-2.910653	0.816486	0.971249	155773.776859	-0.201849	3.836876	-0.072954	0.000000	2.028785	-0.124494	-0.124496	14.025727	-0.015006	3.157865	1.797149	nan
224.600000	7.415603	7.445921	0.417842	0.074706	1.923967	-1958.153389	-2257.645240	-1777.217652	-1384.076297	-1831.178844	9.125695	954.065366	19.798270	21.704649	25.119991	21.707422	22.610424	-2.910787	0.817178	0.970762	155764.873240	-0.200993	3.836837	-0.072876	0.000000	2.029401	-0.124487	-0.124499	14.032866	-0.015056	3.151299	1.798058	nan
224.800000	7.415687	7.446111	0.414537	0.073957	1.923252	-1971.968281	-2279.261576	-1797.176342	-1403.053877	-1850.156424	9.123649	952.167650	19.797942	21.705033	25.124353	21.698059	22.617222	-2.910739	0.818469	0.970861	155745.524474	-0.201379	3.837112	-0.073122	0.000000	2.028969	-0.124488	-0.124491	14.017413	-0.015543	3.159005	1.796014	nan
225.000000	7.416078	7.445717	0.410400	0.074058	1.923092	-1977.852653	-2283.468365	-1812.698696	-1419.086007	-1866.188554	9.121660	950.421161	19.794949	21.705683	25.127511	21.693735	22.625728	-2.910593	0.818066	0.971129	155733.405007	-0.202693	3.837248	-0.073469	0.000000	2.028554	-0.124499	-0.124479	14.002888	-0.015699	3.168267	1.794130	nan
225.200000	7.416300	7.445026	0.409321	0.073694	1.926861	-1978.388677	-2275.932018	-1817.659234	-1424.641656	-1871.744203	9.119808	950.195379	19.792101	21.706301	25.126285	21.700533	22.626004	-2.910508	0.816355	0.971290	155737.908798	-0.203385	3.837227	-0.073524	0.000000	2.028536	-0.124500	-0.124482	14.000546	-0.015256	3.170395	1.793887	nan
225.400000	7.415932	7.444832	0.410123	0.073422	1.929815	-1974.354269	-2268.814253	-1816.358375	-1417.051733	-1864.154280	9.117941	950.491376	19.792741	21.706874	25.124870	21.708646	22.619772	-2.910554	0.816993	0.971286	155749.396291	-0.202850	3.837305	-0.073491	0.000000	2.028190	-0.124491	-0.124494	14.002525	-0.014746	3.168562	1.794206	nan
225.600000	7.415547	7.445260	0.412361	0.074277	1.928873	-1976.729611	-2269.964889	-1817.421279	-1412.018192	-1859.120739	9.115842	951.524052	19.796713	21.707110	25.126220	21.708733	22.615417	-2.910672	0.819642	0.970861	155750.082616	-0.201489	3.837380	-0.073574	0.000000	2.029419	-0.124485	-0.124495	14.011132	-0.014671	3.163772	1.795320	nan
225.800000	7.415714	7.445655	0.415143	0.074676	1.924591	-1978.741720	-2270.773894	-1818.415075	-1415.288131	-1862.390678	9.113654	953.594321	19.798122	21.706489	25.129829	21.701755	22.615869	-2.910630	0.819627	0.970781	155746.986619	-0.200836	3.837461	-0.073508	0.000000	2.030535	-0.124488	-0.124484	14.028760	-0.014905	3.157809	1.797551	nan
226.000000	7.416020	7.445632	0.414541	0.074017	1.921990	-1960.989800	-2256.521297	-1809.171735	-1408.220155	-1855.322702	9.111522	955.022424	19.794319	21.704422	25.131504	21.695384	22.617612	-2.910617	0.816622	0.971315	155740.591579	-0.201228	3.837574	-0.073229	0.000000	2.029035	-0.124495	-0.124480	14.041005	-0.015162	3.159280	1.799089	nan
226.200000	7.416318	7.445417	0.409924	0.073665	1.924366	-1933.627825	-2234.336957	-1791.529776	-1389.849515	-1836.952062	9.109373	954.246459	19.791764	21.703229	25.128006	21.697500	22.618889	-2.910623	0.814671	0.971388	155742.917077	-0.202109	3.837536	-0.073106	0.000000	2.027556	-0.124495	-0.124486	14.034662	-0.015331	3.169494	1.798253	nan
226.400000	7.416251	7.445271	0.406038	0.073876	1.924401	-1921.474491	-2222.480592	-1777.682928	-1374.528529	-1821.631076	9.107442	951.898193	19.794506	21.705067	25.123378	21.705381	22.620478	-2.910678	0.814235	0.971108	155758.453050	-0.203158	3.837485	-0.073112	0.000000	2.027887	-0.124489	-0.124491	14.015085	-0.015479	3.178089	1.795723	nan
226.600000	7.415894	7.445425	0.404986	0.074111	1.921257	-1929.846639	-2226.473664	-1775.207754	-1368.226403	-1815.328950	9.105774	950.285653	19.799130	21.707420	25.124061	21.709959	22.620684	-2.910955	0.814252	0.970905	155768.238445	-0.203236	3.837510	-0.073019	0.000000	2.029065	-0.124485	-0.124494	14.001676	-0.015627	3.180531	1.793984	nan
226.800000	7.415805	7.445796	0.405958	0.074171	1.919167	-1943.125548	-2239.089581	-1781.809105	-1373.542384	-1820.644931	9.103931	951.015070	19.798890	21.707413	25.129561	21.707717	22.619763	-2.911017	0.815510	0.970623	155768.954436	-0.202312	3.837408	-0.073028	0.000000	2.031197	-0.124490	-0.124498	14.007971	-0.015789	3.178445	1.794771	nan
227.000000	7.415682	7.446026	0.408283	0.074167	1.920574	-1954.020458	-2252.074241	-1791.061636	-1390.152987	-1837.255534	9.101878	953.343176	19.792654	21.705842	25.132738	21.703357	22.621239	-2.910861	0.817906	0.970511	155763.647717	-0.201972	3.837301	-0.073149	0.000000	2.032207	-0.124494	-0.124495	14.027758	-0.016012	3.173246	1.797280	nan
227.200000	7.415318	7.445972	0.409215	0.074055	1.923348	-1956.772374	-2256.029668	-1796.079315	-1403.493317	-1850.595864	9.099716	955.827629	19.789794	21.703331	25.129651	21.701728	22.622471	-2.910770	0.818635	0.970652	155754.916275	-0.202217	3.837317	-0.073189	0.000000	2.030330	-0.124494	-0.124487	14.048671	-0.016072	3.171133	1.799955	nan
227.400000	7.415086	7.445708	0.406867	0.073853	1.929137	-1939.964437	-2243.677379	-1791.281924	-1396.212030	-1843.314576	9.097708	958.112980	19.796065	21.701977	25.122006	21.702444	22.618950	-2.910768	0.817564	0.970848	155748.240609	-0.202599	3.837267	-0.073223	0.000000	2.027872	-0.124492	-0.124483	14.067359	-0.015597	3.176221	1.802413	nan
227.600000	7.415343	7.445470	0.404803	0.073789	1.932626	-1927.180834	-2231.357453	-1782.973147	-1379.100208	-1826.202754	9.095958	959.418083	19.804370	21.704743	25.115707	21.704023	22.614371	-2.910955	0.817554	0.970904	155751.019800	-0.202893	3.837129	-0.073345	0.000000	2.027313	-0.124488	-0.124488	14.077587	-0.014891	3.180586	1.803816	nan
227.800000	7.415409	7.445377	0.407527	0.073964	1.929123	-1936.363150	-2237.288132	-1783.080041	-1376.573597	-1823.676143	9.094057	958.563840	19.804576	21.707064	25.117745	21.705397	22.614240	-2.911055	0.818779	0.970613	155754.682278	-0.202328	3.836958	-0.073311	0.000000	2.028622	-0.124487	-0.124487	14.070290	-0.014750	3.174249	1.802898	nan
228.000000	7.414897	7.445582	0.412846	0.074081	1.923814	-1947.419191	-2249.809526	-1788.997279	-1386.216954	-1833.319501	9.092010	956.179352	19.795720	21.705874	25.126456	21.704851	22.619040	-2.910953	0.818738	0.970577	155746.241201	-0.201129	3.837039	-0.073071	0.000000	2.030004	-0.124489	-0.124483	14.050756	-0.015206	3.162542	1.800334	nan
228.200000	7.414862	7.445628	0.413803	0.073992	1.921125	-1954.922867	-2258.063347	-1794.292176	-1397.679314	-1844.781860	9.089980	954.553078	19.787355	21.704261	25.131467	21.701838	22.625815	-2.910745	0.817524	0.971002	155743.689354	-0.200844	3.837321	-0.073011	0.000000	2.030365	-0.124491	-0.124484	14.037550	-0.015645	3.160722	1.798583	nan
228.400000	7.415573	7.445249	0.408931	0.074202	1.921650	-1969.384226	-2269.566664	-1802.871011	-1415.621637	-1862.724183	9.087957	954.452115	19.788046	21.704559	25.127776	21.701159	22.627591	-2.910513	0.817687	0.971035	155748.258393	-0.201679	3.837223	-0.073128	0.000000	2.029674	-0.124493	-0.124483	14.036494	-0.015438	3.171390	1.798475	nan
228.600000	7.416056	7.445034	0.405257	0.074095	1.921915	-1990.224071	-2288.833684	-1818.203894	-1436.638572	-1883.741119	9.086116	955.675537	19.795283	21.705407	25.120711	21.704631	22.618999	-2.910646	0.818269	0.971100	155744.377172	-0.202110	3.836990	-0.073181	0.000000	2.028954	-0.124492	-0.124482	14.046108	-0.014784	3.179325	1.799792	nan
228.800000	7.415646	7.445126	0.407469	0.073742	1.923203	-2002.237232	-2305.576681	-1834.776708	-1447.722614	-1894.825161	9.084410	957.049980	19.800722	21.704678	25.117661	21.705247	22.608651	-2.910956	0.818517	0.971245	155738.902344	-0.202290	3.836992	-0.073148	0.000000	2.028885	-0.124490	-0.124486	14.057284	-0.014433	3.174338	1.801270	nan
229.000000	7.415111	7.445157	0.411357	0.074549	1.924726	-1994.390833	-2305.007747	-1841.478142	-1442.938384	-1890.040930	9.082528	956.413546	19.800177	21.703929	25.120673	21.702006	22.608304	-2.911023	0.818824	0.970919	155729.576924	-0.201381	3.837054	-0.073058	0.000000	2.029144	-0.124487	-0.124487	14.052114	-0.014600	3.165693	1.800586	nan
229.200000	7.415216	7.444841	0.411199	0.075670	1.925552	-1980.367634	-2290.620454	-1836.302110	-1432.270852	-1879.373399	9.080476	954.965172	19.796656	21.704430	25.126990	21.700203	22.617242	-2.910951	0.819047	0.970831	155719.278066	-0.199942	3.837066	-0.073012	0.000000	2.029395	-0.124485	-0.124488	14.040598	-0.015235	3.166000	1.799027	nan
229.400000	7.415451	7.444463	0.407823	0.075589	1.926499	-1968.046932	-2272.468282	-1826.136382	-1425.368131	-1872.470678	9.078385	954.523892	19.794509	21.704535	25.131863	21.701798	22.626521	-2.910784	0.818572	0.971163	155720.969786	-0.199330	3.837042	-0.073066	0.000000	2.029155	-0.124488	-0.124491	14.037355	-0.015696	3.173485	1.798552	nan
229.600000	7.415529	7.444412	0.405734	0.074814	1.929132	-1946.398809	-2246.415485	-1809.972812	-1409.979843	-1857.082390	9.076320	955.559935	19.794247	21.703254	25.131123	21.707525	22.627916	-2.910585	0.816928	0.971553	155728.856019	-0.199237	3.837207	-0.073257	0.000000	2.028503	-0.124490	-0.124493	14.045829	-0.015475	3.178326	1.799667	nan
229.800000	7.415308	7.444808	0.406049	0.074256	1.930214	-1918.784048	-2216.462474	-1785.850504	-1377.461560	-1824.564106	9.074287	957.823981	19.795868	21.702632	25.125849	21.712577	22.620858	-2.910581	0.816592	0.971616	155733.117579	-0.201417	3.837418	-0.073371	0.000000	2.029001	-0.124491	-0.124493	14.064430	-0.015090	3.177888	1.802103	nan
230.000000	7.414976	7.445275	0.405730	0.074675	1.926943	-1891.969993	-2193.020502	-1760.580223	-1339.818238	-1786.920784	9.072325	958.481863	19.797781	21.703920	25.124684	21.709692	22.612617	-2.910795	0.816965	0.971255	155738.302709	-0.203557	3.837182	-0.073179	0.000000	2.030295	-0.124493	-0.124491	14.069644	-0.014791	3.178564	1.802810	nan
230.200000	7.414964	7.445355	0.404617	0.075210	1.923325	-1866.178596	-2171.694540	-1739.298800	-1314.872580	-1761.975127	9.070502	956.554163	19.796890	21.704680	25.130221	21.701389	22.610925	-2.910910	0.815043	0.971116	155747.972982	-0.202430	3.836671	-0.072951	0.000000	2.030661	-0.124496	-0.124487	14.053094	-0.014400	3.180742	1.800737	nan
230.400000	7.414979	7.445225	0.406808	0.074298	1.922289	-1862.059351	-2159.905116	-1724.177205	-1315.071758	-1762.174305	9.068702	954.859014	19.794458	21.704393	25.131544	21.695550	22.617192	-2.910711	0.813134	0.971258	155754.207242	-0.201498	3.836554	-0.072840	0.000000	2.030227	-0.124496	-0.124482	14.038540	-0.014068	3.175656	1.798913	nan
230.600000	7.415187	7.445129	0.411699	0.072959	1.923377	-1883.128530	-2168.710894	-1718.613708	-1328.187431	-1775.289978	9.066806	955.471024	19.793564	21.704453	25.127828	21.696354	22.624846	-2.910580	0.814325	0.971278	155751.681698	-0.202223	3.836985	-0.072879	0.000000	2.029076	-0.124490	-0.124483	14.043820	-0.014212	3.164928	1.799572	nan
230.800000	7.415530	7.445131	0.414986	0.072984	1.924443	-1893.804808	-2180.732594	-1720.719854	-1328.555908	-1775.658455	9.064851	957.751112	19.795524	21.704322	25.127357	21.703986	22.626299	-2.910640	0.814665	0.971427	155746.979463	-0.201731	3.837254	-0.073156	0.000000	2.028102	-0.124479	-0.124493	14.063455	-0.014726	3.157792	1.802024	nan
231.000000	7.415412	7.445313	0.416002	0.074512	1.926032	-1889.949795	-2186.742799	-1726.575755	-1321.580000	-1768.682547	9.063056	958.472875	19.798870	21.705719	25.129793	21.712849	22.623228	-2.910720	0.812156	0.971607	155744.749019	-0.202448	3.836983	-0.073326	0.000000	2.029102	-0.124479	-0.124504	14.069677	-0.014899	3.155380	1.802800	nan
231.200000	7.415104	7.445602	0.415032	0.075256	1.926958	-1889.608282	-2194.869970	-1734.030797	-1325.822905	-1772.925451	9.061362	956.534737	19.798285	21.707205	25.133385	21.713200	22.620416	-2.910846	0.811101	0.971248	155741.948558	-0.204650	3.836823	-0.073183	0.000000	2.030766	-0.124489	-0.124504	14.053297	-0.014766	3.157543	1.800716	nan
231.400000	7.414993	7.445734	0.411941	0.074288	1.926387	-1893.621875	-2205.255574	-1742.027505	-1342.920330	-1790.022876	9.059528	954.766267	19.793403	21.705102	25.137044	21.704818	22.618286	-2.910741	0.811336	0.970963	155736.031825	-0.203705	3.836960	-0.073101	0.000000	2.030407	-0.124494	-0.124495	14.038609	-0.014915	3.164682	1.798813	nan
231.600000	7.415011	7.445699	0.408613	0.073655	1.924330	-1902.560925	-2212.422269	-1750.372830	-1362.877747	-1809.980294	9.057671	954.466151	19.791179	21.703004	25.133983	21.698753	22.618638	-2.910516	0.811831	0.971298	155733.183518	-0.201955	3.837045	-0.073224	0.000000	2.028511	-0.124494	-0.124488	14.036388	-0.015214	3.172211	1.798490	nan
231.800000	7.414990	7.445581	0.406943	0.073793	1.924581	-1901.666276	-2204.210587	-1752.293888	-1362.701566	-1809.804113	9.055823	955.579992	19.795333	21.702888	25.125177	21.700248	22.619570	-2.910783	0.813058	0.971426	155734.097463	-0.202042	3.836990	-0.073409	0.000000	2.027113	-0.124492	-0.124486	14.045861	-0.015339	3.175795	1.799689	nan
232.000000	7.414776	7.445372	0.407863	0.073905	1.926458	-1884.165163	-2182.346224	-1742.689684	-1336.864247	-1783.966794	9.053838	957.811584	19.801755	21.703177	25.122719	21.705033	22.616737	-2.911188	0.815047	0.971065	155726.828122	-0.202566	3.836645	-0.073516	0.000000	2.027673	-0.124489	-0.124486	14.064631	-0.015395	3.173326	1.802089	nan
232.200000	7.414534	7.445314	0.410204	0.073892	1.925847	-1869.224694	-2169.857065	-1730.742292	-1315.953874	-1763.056421	9.051789	959.310095	19.802822	21.705009	25.128578	21.708193	22.614627	-2.911035	0.817545	0.970574	155717.333326	-0.203002	3.836348	-0.073471	0.000000	2.029502	-0.124488	-0.124491	14.077129	-0.015337	3.167831	1.803700	nan
232.400000	7.414306	7.445507	0.412304	0.073551	1.923348	-1865.054119	-2172.349263	-1727.493426	-1319.910012	-1767.012559	9.049683	958.563073	19.796735	21.706120	25.135588	21.706949	22.617677	-2.910740	0.818684	0.970245	155714.845749	-0.202019	3.836497	-0.073452	0.000000	2.030473	-0.124488	-0.124496	14.070655	-0.015121	3.163376	1.802897	nan
232.600000	7.414244	7.445489	0.414621	0.073109	1.921043	-1879.182112	-2182.789649	-1732.464949	-1336.562135	-1783.664682	9.047551	957.111041	19.789332	21.703317	25.138633	21.703978	22.622760	-2.910618	0.820064	0.970754	155721.666519	-0.199589	3.836699	-0.073411	0.000000	2.029995	-0.124485	-0.124496	14.058398	-0.015035	3.158416	1.801336	nan
232.800000	7.414665	7.445094	0.414876	0.072764	1.920239	-1907.935587	-2201.159833	-1741.307115	-1351.064847	-1798.167394	9.045716	957.606946	19.788306	21.700585	25.134338	21.702976	22.623922	-2.910562	0.821271	0.971447	155734.125839	-0.199290	3.836715	-0.073232	0.000000	2.028961	-0.124484	-0.124493	14.062554	-0.015033	3.157695	1.801869	nan
233.000000	7.414789	7.444728	0.410692	0.072478	1.920728	-1921.993375	-2217.296791	-1751.434252	-1357.373412	-1804.475959	9.044005	958.994075	19.795307	21.702085	25.124900	21.702870	22.618849	-2.910774	0.820670	0.971638	155739.862260	-0.200904	3.836952	-0.073066	0.000000	2.028658	-0.124485	-0.124486	14.073907	-0.014762	3.167006	1.803360	nan
233.200000	7.414140	7.444688	0.408195	0.072613	1.923669	-1919.514071	-2221.753974	-1759.744872	-1358.505048	-1805.607595	9.042129	959.419038	19.801892	21.705996	25.121447	21.703137	22.612224	-2.910972	0.819053	0.971720	155749.610257	-0.201595	3.837424	-0.073038	0.000000	2.029227	-0.124483	-0.124482	14.077288	-0.014584	3.172918	1.803817	nan
233.400000	7.413707	7.444967	0.410054	0.073552	1.926407	-1926.093646	-2226.349394	-1768.127630	-1366.139995	-1813.242542	9.040307	959.241932	19.800312	21.707990	25.127488	21.703108	22.612165	-2.910734	0.817027	0.971423	155764.950664	-0.203413	3.837627	-0.073044	0.000000	2.029828	-0.124483	-0.124483	14.076315	-0.015094	3.169050	1.803627	nan
233.600000	7.414214	7.445256	0.410437	0.074620	1.927075	-1936.838288	-2233.220488	-1776.423311	-1378.364554	-1825.467100	9.038522	958.156914	19.793316	21.706718	25.133789	21.702314	22.620717	-2.910429	0.816171	0.970939	155773.295172	-0.206352	3.837503	-0.073073	0.000000	2.029810	-0.124489	-0.124485	14.067876	-0.015745	3.168276	1.802460	nan
233.800000	7.415149	7.445141	0.408490	0.073852	1.924523	-1936.596669	-2235.856574	-1780.021703	-1384.128967	-1831.231513	9.036548	956.903396	19.789547	21.704716	25.136038	21.703816	22.627781	-2.910430	0.816580	0.970644	155777.086466	-0.206498	3.837218	-0.073301	0.000000	2.028768	-0.124494	-0.124486	14.057531	-0.015908	3.172425	1.801113	nan
234.000000	7.415464	7.444770	0.407223	0.072500	1.923174	-1937.871877	-2243.351535	-1783.341099	-1388.948615	-1836.051161	9.034488	957.559054	19.793282	21.703356	25.131852	21.707513	22.624768	-2.910711	0.817920	0.970510	155767.934564	-0.204024	3.837034	-0.073334	0.000000	2.027584	-0.124492	-0.124490	14.062778	-0.015658	3.174960	1.801818	nan
234.200000	7.414927	7.444608	0.408067	0.073420	1.924610	-1952.281465	-2256.585695	-1791.265499	-1398.564468	-1845.667015	9.032650	958.984003	19.798891	21.701908	25.122617	21.709654	22.615490	-2.911022	0.818165	0.970279	155761.303979	-0.201725	3.837016	-0.073015	0.000000	2.027605	-0.124492	-0.124491	14.074159	-0.015099	3.172898	1.803349	nan
234.400000	7.414217	7.444723	0.409542	0.074725	1.924926	-1973.631348	-2272.122936	-1802.814722	-1407.941850	-1855.044396	9.030955	959.391473	19.799761	21.702080	25.121118	21.708378	22.609682	-2.911005	0.815663	0.969885	155765.610707	-0.200783	3.837033	-0.072814	0.000000	2.028473	-0.124496	-0.124487	14.077338	-0.014864	3.169616	1.803787	nan
234.600000	7.414005	7.444901	0.410219	0.074529	1.923664	-1985.117554	-2284.204733	-1815.004665	-1415.954982	-1863.057528	9.029064	960.115407	19.797716	21.704374	25.127643	21.702332	22.612676	-2.910853	0.813349	0.970063	155763.254828	-0.200879	3.837197	-0.072743	0.000000	2.029599	-0.124497	-0.124484	14.083701	-0.015165	3.168341	1.804565	nan
234.800000	7.414517	7.444965	0.410025	0.074026	1.922355	-1978.866116	-2281.506172	-1821.237101	-1421.844710	-1868.947257	9.027084	961.203114	19.796181	21.704748	25.129746	21.696682	22.620370	-2.910851	0.815673	0.970644	155756.496470	-0.201041	3.837221	-0.072898	0.000000	2.030160	-0.124493	-0.124486	14.092847	-0.015206	3.168838	1.805733	nan
235.000000	7.415017	7.444985	0.408633	0.072829	1.921872	-1967.917530	-2270.344812	-1818.528771	-1419.627041	-1866.729588	9.025192	960.620512	19.795406	21.703263	25.127696	21.700809	22.624672	-2.910973	0.819305	0.970791	155741.657056	-0.200506	3.837060	-0.073259	0.000000	2.028862	-0.124484	-0.124491	14.087564	-0.014799	3.171839	1.805107	nan
235.200000	7.414901	7.444856	0.406244	0.071515	1.921166	-1959.252371	-2261.745559	-1811.218685	-1407.509503	-1854.612050	9.023340	959.332633	19.796033	21.703041	25.125727	21.709969	22.622117	-2.911115	0.818865	0.970353	155728.472469	-0.197854	3.837074	-0.073278	0.000000	2.027492	-0.124475	-0.124494	14.076403	-0.014422	3.177175	1.803724	nan
235.400000	7.414853	7.444576	0.404808	0.072405	1.924169	-1946.228575	-2252.203364	-1802.898089	-1390.764606	-1837.867153	9.021500	958.964367	19.797454	21.703416	25.125337	21.713755	22.616962	-2.911006	0.817936	0.970320	155726.155269	-0.195717	3.837228	-0.073136	0.000000	2.028771	-0.124478	-0.124493	14.073313	-0.014417	3.180438	1.803328	nan
235.600000	7.415039	7.444412	0.407255	0.074179	1.926739	-1935.241701	-2242.655114	-1796.157055	-1380.103114	-1827.205660	9.019664	959.015749	19.797781	21.703897	25.127604	21.709547	22.614008	-2.910706	0.818523	0.971216	155719.843867	-0.198481	3.837400	-0.073219	0.000000	2.030783	-0.124490	-0.124492	14.074357	-0.015031	3.175004	1.803384	nan
235.800000	7.415081	7.444449	0.411715	0.074485	1.925784	-1933.286566	-2237.931479	-1793.032938	-1383.315777	-1830.418324	9.017993	959.029774	19.796708	21.704868	25.132119	21.700398	22.614134	-2.910563	0.818946	0.971970	155713.461675	-0.201511	3.837492	-0.073149	0.000000	2.030330	-0.124498	-0.124492	14.075348	-0.015904	3.165097	1.803399	nan
236.000000	7.415024	7.444682	0.415627	0.073596	1.922924	-1937.718147	-2237.249032	-1791.576309	-1393.516514	-1840.619061	9.016397	958.146276	19.795296	21.704662	25.134641	21.695969	22.617851	-2.910611	0.816662	0.972003	155721.396280	-0.201431	3.837431	-0.072934	0.000000	2.028209	-0.124494	-0.124489	14.068092	-0.016051	3.156413	1.802449	nan
236.200000	7.414793	7.444821	0.416923	0.072934	1.921872	-1940.065386	-2240.014973	-1790.714680	-1397.731779	-1844.834326	9.014535	956.976767	19.796286	21.703582	25.128322	21.701388	22.623223	-2.910725	0.811277	0.971400	155743.587119	-0.203278	3.837217	-0.073111	0.000000	2.026860	-0.124488	-0.124486	14.057800	-0.015562	3.153346	1.801192	nan
236.400000	7.414595	7.444583	0.413728	0.073168	1.924328	-1929.609047	-2235.577591	-1786.226626	-1385.977790	-1833.080336	9.012554	957.620582	19.799957	21.704809	25.118534	21.709072	22.625097	-2.910901	0.809064	0.970843	155762.404376	-0.205346	3.837164	-0.073428	0.000000	2.027250	-0.124487	-0.124485	14.062835	-0.015199	3.160223	1.801884	nan
236.600000	7.414577	7.444370	0.410032	0.073717	1.925363	-1915.908277	-2221.017235	-1774.522874	-1361.636546	-1808.739093	9.010675	958.108883	19.800867	21.706540	25.117635	21.711604	22.622564	-2.911012	0.811674	0.971123	155757.247482	-0.203024	3.837334	-0.073339	0.000000	2.029300	-0.124491	-0.124490	14.066711	-0.014983	3.168542	1.802409	nan
